n_sku,ds,y
1,2017-02-02,10720.84
2,2017-02-02,78791.59
3,2017-02-02,52926.04
4,2017-02-02,8336.86
5,2017-02-02,2167.9
1,2017-02-03,9570.68
2,2017-02-03,76226.72
3,2017-02-03,26501.02
4,2017-02-03,9130.4
5,2017-02-03,2284.2
1,2017-02-04,7155.28
2,2017-02-04,81929.29
3,2017-02-04,24473.28
4,2017-02-04,3932.02
5,2017-02-04,3060.72
1,2017-02-05,6648.48
2,2017-02-05,57393.66
3,2017-02-05,43749.4
4,2017-02-05,3512.16
5,2017-02-05,2076.48
1,2017-02-06,10100.48
2,2017-02-06,43905.71
3,2017-02-06,49788.0
4,2017-02-06,8242.59
5,2017-02-06,1077.44
1,2017-02-07,9876.79
2,2017-02-07,71625.26
3,2017-02-07,49663.95
4,2017-02-07,8437.77
5,2017-02-07,2182.18
1,2017-02-08,9093.56
2,2017-02-08,71635.06
3,2017-02-08,48111.03
4,2017-02-08,8658.73
5,2017-02-08,2552.04
1,2017-02-09,10469.95
2,2017-02-09,74132.1
3,2017-02-09,48194.19
4,2017-02-09,8420.8
5,2017-02-09,2516.64
1,2017-02-10,10792.09
2,2017-02-10,82556.28
3,2017-02-10,31126.76
4,2017-02-10,8359.42
5,2017-02-10,2375.58
1,2017-02-11,8187.9
2,2017-02-11,72199.52
3,2017-02-11,25223.69
4,2017-02-11,3939.39
5,2017-02-11,2781.0
1,2017-02-12,6455.01
2,2017-02-12,62865.42
3,2017-02-12,41051.01
4,2017-02-12,3601.88
5,2017-02-12,2236.26
1,2017-02-13,10116.75
2,2017-02-13,40191.81
3,2017-02-13,45532.8
4,2017-02-13,7949.58
5,2017-02-13,1041.44
1,2017-02-14,8959.88
2,2017-02-14,74027.1
3,2017-02-14,44394.24
4,2017-02-14,9329.06
5,2017-02-14,2077.1800000000003
1,2017-02-15,10308.48
2,2017-02-15,77986.32
3,2017-02-15,50871.24
4,2017-02-15,9364.68
5,2017-02-15,1867.49
1,2017-02-16,7130.92
2,2017-02-16,77181.24
3,2017-02-16,44950.51
4,2017-02-16,8696.16
5,2017-02-16,1753.24
1,2017-02-17,9148.07
2,2017-02-17,65965.82
3,2017-02-17,30822.75
4,2017-02-17,7326.4
5,2017-02-17,2780.91
1,2017-02-18,6982.43
2,2017-02-18,71607.69
3,2017-02-18,27881.07
4,2017-02-18,3829.44
5,2017-02-18,3356.59
1,2017-02-19,5887.83
2,2017-02-19,48185.92
3,2017-02-19,42754.75
4,2017-02-19,3243.0
5,2017-02-19,2744.56
1,2017-02-20,8256.43
2,2017-02-20,46940.76
3,2017-02-20,40243.84
4,2017-02-20,7545.6
5,2017-02-20,1916.73
1,2017-02-21,8991.18
2,2017-02-21,73638.22
3,2017-02-21,42265.71
4,2017-02-21,8355.48
5,2017-02-21,2666.67
1,2017-02-22,9459.48
2,2017-02-22,64472.24
3,2017-02-22,44075.22
4,2017-02-22,9085.15
5,2017-02-22,2857.05
1,2017-02-23,10032.33
2,2017-02-23,65353.35
3,2017-02-23,49562.82
4,2017-02-23,9153.9
5,2017-02-23,2890.5
1,2017-02-24,9178.16
2,2017-02-24,68068.45
3,2017-02-24,34131.24
4,2017-02-24,8039.82
5,2017-02-24,3463.95
1,2017-02-25,6307.05
2,2017-02-25,71504.64
3,2017-02-25,24607.5
4,2017-02-25,4389.32
5,2017-02-25,3210.48
1,2017-02-26,4865.4
2,2017-02-26,52890.6
3,2017-02-26,25177.12
4,2017-02-26,3106.08
5,2017-02-26,2328.38
1,2017-02-27,5598.78
2,2017-02-27,38537.34
3,2017-02-27,25661.87
4,2017-02-27,6680.3175
5,2017-02-27,1613.56
1,2017-02-28,5880.0
2,2017-02-28,39591.36
3,2017-02-28,39007.15
4,2017-02-28,7330.5175
5,2017-02-28,1382.69
1,2017-03-01,10012.38
2,2017-03-01,42826.98
3,2017-03-01,48135.84
4,2017-03-01,8661.16
5,2017-03-01,1226.61
1,2017-03-02,7484.28
2,2017-03-02,74381.08
3,2017-03-02,52582.69
4,2017-03-02,9052.5
5,2017-03-02,2775.96
1,2017-03-03,10925.42
2,2017-03-03,65563.68
3,2017-03-03,32876.55
4,2017-03-03,8202.15
5,2017-03-03,3305.23
1,2017-03-04,8403.78
2,2017-03-04,73921.92
3,2017-03-04,27713.7
4,2017-03-04,3969.0
5,2017-03-04,3525.91
1,2017-03-05,5912.64
2,2017-03-05,58287.7
3,2017-03-05,40347.12
4,2017-03-05,3657.96
5,2017-03-05,3407.34
1,2017-03-06,10235.7
2,2017-03-06,44335.79
3,2017-03-06,32043.5
4,2017-03-06,7545.72
5,2017-03-06,2164.43
1,2017-03-07,11496.23
2,2017-03-07,74270.42
3,2017-03-07,38913.42
4,2017-03-07,6160.7
5,2017-03-07,2727.45
1,2017-03-08,9929.61
2,2017-03-08,64969.74
3,2017-03-08,48865.14
4,2017-03-08,9404.85
5,2017-03-08,2876.64
1,2017-03-09,10902.15
2,2017-03-09,70180.8
3,2017-03-09,48401.1
4,2017-03-09,8958.94
5,2017-03-09,3164.27
1,2017-03-10,9794.76
2,2017-03-10,70361.28
3,2017-03-10,29871.48
4,2017-03-10,8460.34
5,2017-03-10,2831.76
1,2017-03-11,8398.68
2,2017-03-11,86831.58
3,2017-03-11,25493.65
4,2017-03-11,4489.1
5,2017-03-11,3817.8
1,2017-03-12,6687.12
2,2017-03-12,58730.76
3,2017-03-12,44386.23
4,2017-03-12,3348.66
5,2017-03-12,3832.92
1,2017-03-13,9883.12
2,2017-03-13,51522.45
3,2017-03-13,41505.33
4,2017-03-13,8282.0
5,2017-03-13,2402.96
1,2017-03-14,10466.74
2,2017-03-14,64972.4
3,2017-03-14,38743.45
4,2017-03-14,9078.89
5,2017-03-14,2673.84
1,2017-03-15,9486.18
2,2017-03-15,66751.68
3,2017-03-15,44222.43
4,2017-03-15,8727.99
5,2017-03-15,2648.64
1,2017-03-16,9501.1
2,2017-03-16,73187.63
3,2017-03-16,43620.2
4,2017-03-16,9820.9
5,2017-03-16,2514.68
1,2017-03-17,10999.8
2,2017-03-17,79039.96
3,2017-03-17,37021.95
4,2017-03-17,8633.17
5,2017-03-17,2988.59
1,2017-03-18,9715.19
2,2017-03-18,76451.25
3,2017-03-18,30406.63
4,2017-03-18,3961.8
5,2017-03-18,3583.86
1,2017-03-19,7403.76
2,2017-03-19,59987.71
3,2017-03-19,43298.15
4,2017-03-19,3722.4
5,2017-03-19,3947.08
1,2017-03-20,9206.45
2,2017-03-20,51024.68
3,2017-03-20,48006.4
4,2017-03-20,8752.62
5,2017-03-20,2145.6
1,2017-03-21,10684.44
2,2017-03-21,67738.98
3,2017-03-21,37822.33
4,2017-03-21,7944.99
5,2017-03-21,2547.84
1,2017-03-22,10101.96
2,2017-03-22,74572.0
3,2017-03-22,56324.66
4,2017-03-22,8542.71
5,2017-03-22,2729.76
1,2017-03-23,10980.9
2,2017-03-23,75030.12
3,2017-03-23,24706.56
4,2017-03-23,8775.36
5,2017-03-23,2730.91
1,2017-03-24,7013.13
2,2017-03-24,80651.06
3,2017-03-24,32158.56
4,2017-03-24,4527.26
5,2017-03-24,3736.74
1,2017-03-25,9147.6
2,2017-03-25,50733.62
3,2017-03-25,29938.64
4,2017-03-25,3621.1
5,2017-03-25,2962.96
1,2017-03-26,6555.78
2,2017-03-26,57696.25
3,2017-03-26,48067.82
4,2017-03-26,3583.37
5,2017-03-26,2654.82
1,2017-03-27,9302.4
2,2017-03-27,51991.3
3,2017-03-27,51628.94
4,2017-03-27,8873.28
5,2017-03-27,1849.26
1,2017-03-28,9822.6
2,2017-03-28,75084.88
3,2017-03-28,48679.05
4,2017-03-28,9145.68
5,2017-03-28,2380.08
1,2017-03-29,10781.19
2,2017-03-29,70252.28
3,2017-03-29,46381.68
4,2017-03-29,8088.83
5,2017-03-29,2678.4
1,2017-03-30,11116.44
2,2017-03-30,78980.6
3,2017-03-30,42653.31
4,2017-03-30,8533.85
5,2017-03-30,2868.6
1,2017-03-31,11567.88
2,2017-03-31,77166.57
3,2017-03-31,41782.65
4,2017-03-31,8969.85
5,2017-03-31,3112.82
1,2017-04-01,9556.62
2,2017-04-01,84620.64
3,2017-04-01,26676.12
4,2017-04-01,5063.05
5,2017-04-01,4144.14
1,2017-04-02,6345.6
2,2017-04-02,61024.8
3,2017-04-02,43538.92
4,2017-04-02,3627.72
5,2017-04-02,3969.9
1,2017-04-03,10604.52
2,2017-04-03,49451.04
3,2017-04-03,49093.92
4,2017-04-03,9047.16
5,2017-04-03,2185.92
1,2017-04-04,10742.04
2,2017-04-04,65085.12
3,2017-04-04,50489.57
4,2017-04-04,8285.16
5,2017-04-04,3003.0
1,2017-04-05,10916.22
2,2017-04-05,68710.24
3,2017-04-05,32368.68
4,2017-04-05,9057.3
5,2017-04-05,3173.22
1,2017-04-06,8424.0
2,2017-04-06,74807.96
3,2017-04-06,49988.95
4,2017-04-06,4100.43
5,2017-04-06,3150.78
1,2017-04-07,10615.1
2,2017-04-07,55143.1
3,2017-04-07,31953.87
4,2017-04-07,10269.98
5,2017-04-07,2381.7
1,2017-04-08,8525.8
2,2017-04-08,89919.72
3,2017-04-08,21241.2
4,2017-04-08,4230.17
5,2017-04-08,3558.06
1,2017-04-09,5714.58
2,2017-04-09,66128.12
3,2017-04-09,40893.26
4,2017-04-09,3086.95
5,2017-04-09,3822.36
1,2017-04-10,9142.83
2,2017-04-10,38940.48
3,2017-04-10,50389.5
4,2017-04-10,8506.16
5,2017-04-10,1665.02
1,2017-04-11,9331.14
2,2017-04-11,72192.7
3,2017-04-11,50513.4
4,2017-04-11,9901.44
5,2017-04-11,1929.24
1,2017-04-12,12583.08
2,2017-04-12,79118.55
3,2017-04-12,32467.4
4,2017-04-12,10191.85
5,2017-04-12,2749.3
1,2017-04-13,8273.3
2,2017-04-13,83599.72
3,2017-04-13,44412.6
4,2017-04-13,6316.92
5,2017-04-13,2922.3
1,2017-04-14,9576.475
2,2017-04-14,56053.44
3,2017-04-14,29776.62
4,2017-04-14,7466.755
5,2017-04-14,2724.6
1,2017-04-15,8649.15
2,2017-04-15,74207.478
3,2017-04-15,29410.19
4,2017-04-15,3314.88
5,2017-04-15,1603.64
1,2017-04-16,6803.72
2,2017-04-16,48024.6
3,2017-04-16,42788.37
4,2017-04-16,4144.14
5,2017-04-16,1680.77
1,2017-04-17,9668.73
2,2017-04-17,50181.4
3,2017-04-17,45078.72
4,2017-04-17,9624.72
5,2017-04-17,1920.65
1,2017-04-18,10336.47
2,2017-04-18,74053.91
3,2017-04-18,45096.0
4,2017-04-18,8978.31
5,2017-04-18,2271.48
1,2017-04-19,9148.5
2,2017-04-19,79147.08
3,2017-04-19,46595.24
4,2017-04-19,9632.33
5,2017-04-19,2534.35
1,2017-04-20,10797.54
2,2017-04-20,76096.43
3,2017-04-20,52240.57
4,2017-04-20,9938.62
5,2017-04-20,2939.62
1,2017-04-21,10899.02
2,2017-04-21,79245.6
3,2017-04-21,37506.42
4,2017-04-21,8430.45
5,2017-04-21,3031.8
1,2017-04-22,8792.56
2,2017-04-22,85273.65
3,2017-04-22,28670.87
4,2017-04-22,4801.45
5,2017-04-22,3646.5
1,2017-04-23,6777.75
2,2017-04-23,63168.43
3,2017-04-23,43050.2
4,2017-04-23,3300.57
5,2017-04-23,4084.74
1,2017-04-24,9305.01
2,2017-04-24,51502.22
3,2017-04-24,46124.43
4,2017-04-24,8018.72
5,2017-04-24,2624.64
1,2017-04-25,10242.73
2,2017-04-25,67814.4
3,2017-04-25,43979.39
4,2017-04-25,9140.38
5,2017-04-25,2384.34
1,2017-04-26,9966.33
2,2017-04-26,76920.84
3,2017-04-26,49015.68
4,2017-04-26,9449.17
5,2017-04-26,2477.76
1,2017-04-27,10046.29
2,2017-04-27,76752.96
3,2017-04-27,52603.13
4,2017-04-27,8595.18
5,2017-04-27,3177.9
1,2017-04-28,11194.5
2,2017-04-28,81515.06
3,2017-04-28,39996.72
4,2017-04-28,8838.8
5,2017-04-28,2941.24
1,2017-04-29,9206.01
2,2017-04-29,73446.34
3,2017-04-29,34520.72
4,2017-04-29,4525.64
5,2017-04-29,3036.48
1,2017-04-30,6198.36
2,2017-04-30,67276.65
3,2017-04-30,23139.27
4,2017-04-30,3815.78
5,2017-04-30,3670.34
1,2017-05-01,6311.16
2,2017-05-01,53556.61
3,2017-05-01,40533.36
4,2017-05-01,7528.5419999999995
5,2017-05-01,2548.34
1,2017-05-02,9287.2
2,2017-05-02,40935.44
3,2017-05-02,48648.9
4,2017-05-02,9308.25
5,2017-05-02,1830.4
1,2017-05-03,8983.52
2,2017-05-03,75976.74
3,2017-05-03,51613.12
4,2017-05-03,9030.0
5,2017-05-03,2613.45
1,2017-05-04,9638.72
2,2017-05-04,82022.5
3,2017-05-04,50087.8
4,2017-05-04,7967.31
5,2017-05-04,2822.95
1,2017-05-05,10113.7
2,2017-05-05,83799.2
3,2017-05-05,33749.7
4,2017-05-05,8809.74
5,2017-05-05,2814.94
1,2017-05-06,8748.55
2,2017-05-06,86567.38
3,2017-05-06,25291.53
4,2017-05-06,4006.73
5,2017-05-06,3473.1
1,2017-05-07,5777.1
2,2017-05-07,67283.5
3,2017-05-07,43277.52
4,2017-05-07,2787.33
5,2017-05-07,3669.85
1,2017-05-08,9336.06
2,2017-05-08,46374.3
3,2017-05-08,51913.44
4,2017-05-08,8760.09
5,2017-05-08,2302.05
1,2017-05-09,9360.36
2,2017-05-09,75045.96
3,2017-05-09,42734.32
4,2017-05-09,8654.58
5,2017-05-09,2708.9
1,2017-05-10,10714.06
2,2017-05-10,72175.68
3,2017-05-10,42454.23
4,2017-05-10,9744.83
5,2017-05-10,2571.4
1,2017-05-11,10204.58
2,2017-05-11,83335.35
3,2017-05-11,45438.68
4,2017-05-11,8417.28
5,2017-05-11,3313.44
1,2017-05-12,8960.8
2,2017-05-12,75492.19
3,2017-05-12,31530.72
4,2017-05-12,9302.56
5,2017-05-12,2543.04
1,2017-05-13,9197.3
2,2017-05-13,81780.97
3,2017-05-13,30144.4
4,2017-05-13,4480.92
5,2017-05-13,2921.64
1,2017-05-14,5855.8
2,2017-05-14,63456.64
3,2017-05-14,49834.44
4,2017-05-14,3642.5
5,2017-05-14,3395.91
1,2017-05-15,8803.34
2,2017-05-15,50072.22
3,2017-05-15,49952.5
4,2017-05-15,7921.74
5,2017-05-15,2285.94
1,2017-05-16,9912.87
2,2017-05-16,66965.58
3,2017-05-16,50160.6
4,2017-05-16,8603.52
5,2017-05-16,2834.43
1,2017-05-17,10341.2
2,2017-05-17,68028.87
3,2017-05-17,45642.75
4,2017-05-17,9435.06
5,2017-05-17,2593.46
1,2017-05-18,8777.86
2,2017-05-18,72991.68
3,2017-05-18,47197.26
4,2017-05-18,8423.34
5,2017-05-18,2987.58
1,2017-05-19,9636.66
2,2017-05-19,75435.5
3,2017-05-19,35333.55
4,2017-05-19,9499.69
5,2017-05-19,2983.76
1,2017-05-20,9359.8
2,2017-05-20,79881.3
3,2017-05-20,27398.7
4,2017-05-20,4268.7
5,2017-05-20,3367.62
1,2017-05-21,6766.72
2,2017-05-21,59246.88
3,2017-05-21,46360.16
4,2017-05-21,2849.86
5,2017-05-21,3206.79
1,2017-05-22,10501.92
2,2017-05-22,43842.5
3,2017-05-22,41102.88
4,2017-05-22,8533.84
5,2017-05-22,1799.16
1,2017-05-23,9498.1
2,2017-05-23,69432.96
3,2017-05-23,45222.45
4,2017-05-23,9408.48
5,2017-05-23,2539.11
1,2017-05-24,10047.2
2,2017-05-24,76556.99
3,2017-05-24,41664.95
4,2017-05-24,9516.96
5,2017-05-24,2663.64
1,2017-05-25,5494.65
2,2017-05-25,83900.71
3,2017-05-25,43645.85
4,2017-05-25,7025.4275
5,2017-05-25,2927.64
1,2017-05-26,9310.21
2,2017-05-26,68250.2875
3,2017-05-26,33914.31
4,2017-05-26,8241.36
5,2017-05-26,2213.5
1,2017-05-27,7905.0
2,2017-05-27,73527.74
3,2017-05-27,28181.66
4,2017-05-27,4317.47
5,2017-05-27,2885.23
1,2017-05-28,6820.13
2,2017-05-28,62789.74
3,2017-05-28,47745.27
4,2017-05-28,3636.48
5,2017-05-28,2095.6
1,2017-05-29,9456.48
2,2017-05-29,47375.12
3,2017-05-29,44356.8
4,2017-05-29,9182.16
5,2017-05-29,1717.17
1,2017-05-30,10193.91
2,2017-05-30,67703.72
3,2017-05-30,46932.34
4,2017-05-30,8008.23
5,2017-05-30,2608.37
1,2017-05-31,9694.08
2,2017-05-31,74097.17
3,2017-05-31,45059.43
4,2017-05-31,8084.49
5,2017-05-31,2666.58
1,2017-06-01,11068.95
2,2017-06-01,76633.62
3,2017-06-01,46180.54
4,2017-06-01,7893.6
5,2017-06-01,2924.31
1,2017-06-02,10496.85
2,2017-06-02,78446.16
3,2017-06-02,32794.28
4,2017-06-02,8467.52
5,2017-06-02,2660.2
1,2017-06-03,8294.65
2,2017-06-03,84612.39
3,2017-06-03,27020.07
4,2017-06-03,4141.48
5,2017-06-03,3394.26
1,2017-06-04,6305.25
2,2017-06-04,60707.17
3,2017-06-04,42704.4
4,2017-06-04,3603.46
5,2017-06-04,2895.09
1,2017-06-05,9269.76
2,2017-06-05,45736.64
3,2017-06-05,43018.16
4,2017-06-05,8676.12
5,2017-06-05,1783.68
1,2017-06-06,11031.3
2,2017-06-06,67560.62
3,2017-06-06,49444.12
4,2017-06-06,8524.89
5,2017-06-06,2409.48
1,2017-06-07,9887.22
2,2017-06-07,76461.02
3,2017-06-07,47652.95
4,2017-06-07,9164.88
5,2017-06-07,2753.92
1,2017-06-08,11030.27
2,2017-06-08,78426.26
3,2017-06-08,51596.82
4,2017-06-08,8937.24
5,2017-06-08,2827.02
1,2017-06-09,10123.2
2,2017-06-09,78192.18
3,2017-06-09,33478.14
4,2017-06-09,8667.45
5,2017-06-09,2655.15
1,2017-06-10,9884.66
2,2017-06-10,83040.88
3,2017-06-10,29034.3
4,2017-06-10,4110.6
5,2017-06-10,2812.44
1,2017-06-11,7144.95
2,2017-06-11,58774.14
3,2017-06-11,46790.46
4,2017-06-11,3224.22
5,2017-06-11,3430.08
1,2017-06-12,9252.42
2,2017-06-12,49820.27
3,2017-06-12,50440.1
4,2017-06-12,8602.65
5,2017-06-12,2504.7
1,2017-06-13,10630.74
2,2017-06-13,70115.08
3,2017-06-13,43752.82
4,2017-06-13,7570.76
5,2017-06-13,2496.06
1,2017-06-14,10498.95
2,2017-06-14,75690.12
3,2017-06-14,43653.61
4,2017-06-14,8513.98
5,2017-06-14,2874.56
1,2017-06-15,11208.26
2,2017-06-15,85711.06
3,2017-06-15,47402.15
4,2017-06-15,7928.56
5,2017-06-15,2786.64
1,2017-06-16,11810.15
2,2017-06-16,84596.4
3,2017-06-16,31317.3
4,2017-06-16,9282.25
5,2017-06-16,3001.72
1,2017-06-17,7843.42
2,2017-06-17,85606.56
3,2017-06-17,28047.96
4,2017-06-17,2969.7
5,2017-06-17,3054.15
1,2017-06-18,6810.21
2,2017-06-18,54169.14
3,2017-06-18,44928.96
4,2017-06-18,3044.68
5,2017-06-18,3350.16
1,2017-06-19,10462.74
2,2017-06-19,53569.38
3,2017-06-19,40084.607500000006
4,2017-06-19,7357.84
5,2017-06-19,2341.18
1,2017-06-20,5777.28
2,2017-06-20,81694.44
3,2017-06-20,50220.0
4,2017-06-20,7007.602499999999
5,2017-06-20,2142.14
1,2017-06-21,9446.01
2,2017-06-21,40122.99
3,2017-06-21,48476.16
4,2017-06-21,7975.68
5,2017-06-21,2325.11
1,2017-06-22,9029.93
2,2017-06-22,83812.28
3,2017-06-22,51620.4
4,2017-06-22,8497.13
5,2017-06-22,3013.56
1,2017-06-23,10529.35
2,2017-06-23,75146.4
3,2017-06-23,33010.56
4,2017-06-23,8194.56
5,2017-06-23,2737.92
1,2017-06-24,9322.56
2,2017-06-24,78761.09
3,2017-06-24,25969.38
4,2017-06-24,4222.66
5,2017-06-24,2921.92
1,2017-06-25,6745.68
2,2017-06-25,63179.55
3,2017-06-25,44992.78
4,2017-06-25,3529.35
5,2017-06-25,3357.68
1,2017-06-26,9099.12
2,2017-06-26,47797.35
3,2017-06-26,44317.35
4,2017-06-26,7734.81
5,2017-06-26,2373.28
1,2017-06-27,10741.62
2,2017-06-27,69542.85
3,2017-06-27,42177.59
4,2017-06-27,8572.72
5,2017-06-27,2489.51
1,2017-06-28,9661.41
2,2017-06-28,69539.82
3,2017-06-28,53635.92
4,2017-06-28,8808.56
5,2017-06-28,2933.28
1,2017-06-29,10602.9
2,2017-06-29,69292.56
3,2017-06-29,46187.96
4,2017-06-29,8068.8
5,2017-06-29,2997.5
1,2017-06-30,9752.47
2,2017-06-30,81393.9
3,2017-06-30,35329.98
4,2017-06-30,7942.36
5,2017-06-30,2936.96
1,2017-07-01,9724.05
2,2017-07-01,88995.9
3,2017-07-01,28409.36
4,2017-07-01,3667.88
5,2017-07-01,3221.84
1,2017-07-02,6231.0
2,2017-07-02,60597.12
3,2017-07-02,44431.2
4,2017-07-02,3375.75
5,2017-07-02,3443.44
1,2017-07-03,9450.54
2,2017-07-03,47666.22
3,2017-07-03,41711.67
4,2017-07-03,7806.06
5,2017-07-03,2402.36
1,2017-07-04,11089.52
2,2017-07-04,72976.54
3,2017-07-04,50860.16
4,2017-07-04,8693.36
5,2017-07-04,2328.45
1,2017-07-05,9717.12
2,2017-07-05,79200.02
3,2017-07-05,45294.72
4,2017-07-05,8570.7
5,2017-07-05,2731.04
1,2017-07-06,10297.94
2,2017-07-06,70604.67
3,2017-07-06,45112.65
4,2017-07-06,7189.8
5,2017-07-06,2823.96
1,2017-07-07,9013.56
2,2017-07-07,70090.93
3,2017-07-07,30954.28
4,2017-07-07,7121.72
5,2017-07-07,2420.16
1,2017-07-08,9133.52
2,2017-07-08,83291.25
3,2017-07-08,24926.8
4,2017-07-08,3375.48
5,2017-07-08,2524.91
1,2017-07-09,5540.99
2,2017-07-09,62741.49
3,2017-07-09,46932.68
4,2017-07-09,3140.78
5,2017-07-09,2452.45
1,2017-07-10,8851.04
2,2017-07-10,46903.79
3,2017-07-10,53267.21
4,2017-07-10,8275.28
5,2017-07-10,1958.32
1,2017-07-11,10374.21
2,2017-07-11,72527.09
3,2017-07-11,49523.04
4,2017-07-11,7508.16
5,2017-07-11,2640.46
1,2017-07-12,10351.12
2,2017-07-12,79464.32
3,2017-07-12,52925.52
4,2017-07-12,7462.25
5,2017-07-12,2813.24
1,2017-07-13,8679.02
2,2017-07-13,77836.72
3,2017-07-13,48611.5
4,2017-07-13,8710.02
5,2017-07-13,2814.99
1,2017-07-14,9089.6
2,2017-07-14,85282.05
3,2017-07-14,31646.16
4,2017-07-14,8898.12
5,2017-07-14,2923.44
1,2017-07-15,9222.0
2,2017-07-15,88319.16
3,2017-07-15,27424.5
4,2017-07-15,4138.14
5,2017-07-15,2707.5
1,2017-07-16,5874.2
2,2017-07-16,63491.88
3,2017-07-16,46158.75
4,2017-07-16,3172.95
5,2017-07-16,2581.92
1,2017-07-17,10381.16
2,2017-07-17,47051.55
3,2017-07-17,44752.5
4,2017-07-17,6798.61
5,2017-07-17,1683.64
1,2017-07-18,9356.62
2,2017-07-18,67301.5
3,2017-07-18,48977.93
4,2017-07-18,8025.36
5,2017-07-18,2387.1
1,2017-07-19,8866.13
2,2017-07-19,79347.36
3,2017-07-19,46856.7
4,2017-07-19,7122.87
5,2017-07-19,2682.49
1,2017-07-20,10065.6
2,2017-07-20,82327.32
3,2017-07-20,46760.4
4,2017-07-20,6956.04
5,2017-07-20,2366.8
1,2017-07-21,11627.03
2,2017-07-21,84116.39
3,2017-07-21,36105.6
4,2017-07-21,8194.86
5,2017-07-21,2718.54
1,2017-07-22,8683.88
2,2017-07-22,81620.55
3,2017-07-22,33417.17
4,2017-07-22,3855.67
5,2017-07-22,2744.8
1,2017-07-23,6631.66
2,2017-07-23,66890.72
3,2017-07-23,41118.42
4,2017-07-23,3038.31
5,2017-07-23,3224.93
1,2017-07-24,9308.16
2,2017-07-24,47868.6
3,2017-07-24,48744.15
4,2017-07-24,6619.9
5,2017-07-24,2302.32
1,2017-07-25,9328.41
2,2017-07-25,63630.88
3,2017-07-25,46110.6
4,2017-07-25,6776.46
5,2017-07-25,2404.14
1,2017-07-26,11023.56
2,2017-07-26,68965.25
3,2017-07-26,47843.6
4,2017-07-26,7558.2
5,2017-07-26,2434.85
1,2017-07-27,10476.18
2,2017-07-27,80627.71
3,2017-07-27,43740.06
4,2017-07-27,6911.82
5,2017-07-27,2540.12
1,2017-07-28,10462.08
2,2017-07-28,72334.08
3,2017-07-28,34140.8
4,2017-07-28,6708.52
5,2017-07-28,2954.04
1,2017-07-29,9255.36
2,2017-07-29,86643.44
3,2017-07-29,24314.98
4,2017-07-29,3780.45
5,2017-07-29,3178.58
1,2017-07-30,6118.58
2,2017-07-30,61625.28
3,2017-07-30,43507.2
4,2017-07-30,2710.32
5,2017-07-30,3017.85
1,2017-07-31,9205.44
2,2017-07-31,47056.91
3,2017-07-31,42721.12
4,2017-07-31,7703.02
5,2017-07-31,1983.45
1,2017-08-01,8371.09
2,2017-08-01,66317.0
3,2017-08-01,45820.86
4,2017-08-01,7792.81
5,2017-08-01,2296.32
1,2017-08-02,10748.42
2,2017-08-02,74292.87
3,2017-08-02,53624.55
4,2017-08-02,7414.97
5,2017-08-02,2669.43
1,2017-08-03,9221.82
2,2017-08-03,81444.04
3,2017-08-03,57947.67
4,2017-08-03,7876.27
5,2017-08-03,2918.18
1,2017-08-04,9545.92
2,2017-08-04,88279.1
3,2017-08-04,37010.16
4,2017-08-04,7866.56
5,2017-08-04,3206.32
1,2017-08-05,9842.95
2,2017-08-05,81005.67
3,2017-08-05,34618.3
4,2017-08-05,3527.49
5,2017-08-05,3456.46
1,2017-08-06,7061.88
2,2017-08-06,66869.16
3,2017-08-06,45123.77
4,2017-08-06,3043.26
5,2017-08-06,3713.71
1,2017-08-07,10313.22
2,2017-08-07,66054.0
3,2017-08-07,53985.78
4,2017-08-07,7466.64
5,2017-08-07,3002.09
1,2017-08-08,9819.81
2,2017-08-08,83657.95
3,2017-08-08,55686.96
4,2017-08-08,6947.14
5,2017-08-08,2992.05
1,2017-08-09,11593.22
2,2017-08-09,75285.58
3,2017-08-09,52437.12
4,2017-08-09,6223.49
5,2017-08-09,3396.24
1,2017-08-10,10598.94
2,2017-08-10,81227.86
3,2017-08-10,50880.06
4,2017-08-10,6854.4
5,2017-08-10,2559.62
1,2017-08-11,9824.16
2,2017-08-11,87249.94
3,2017-08-11,34366.86
4,2017-08-11,7479.68
5,2017-08-11,2714.92
1,2017-08-12,9681.38
2,2017-08-12,80809.73
3,2017-08-12,27307.75
4,2017-08-12,3213.56
5,2017-08-12,2849.22
1,2017-08-13,7793.88
2,2017-08-13,64828.08
3,2017-08-13,48190.57
4,2017-08-13,2995.56
5,2017-08-13,2925.2
1,2017-08-14,8951.04
2,2017-08-14,50406.3
3,2017-08-14,46080.58
4,2017-08-14,6652.29
5,2017-08-14,2210.61
1,2017-08-15,9375.34
2,2017-08-15,75089.46
3,2017-08-15,55530.22
4,2017-08-15,7288.16
5,2017-08-15,2463.3
1,2017-08-16,9416.25
2,2017-08-16,82923.48
3,2017-08-16,57153.67
4,2017-08-16,6741.2
5,2017-08-16,2795.58
1,2017-08-17,9039.98
2,2017-08-17,83917.08
3,2017-08-17,55166.64
4,2017-08-17,6468.52
5,2017-08-17,2526.05
1,2017-08-18,11569.99
2,2017-08-18,83702.9
3,2017-08-18,28545.79
4,2017-08-18,6832.56
5,2017-08-18,2806.74
1,2017-08-19,9197.3
2,2017-08-19,72141.96
3,2017-08-19,25308.56
4,2017-08-19,3991.54
5,2017-08-19,2779.28
1,2017-08-20,6830.85
2,2017-08-20,59587.92
3,2017-08-20,29875.47
