n_sku,ds,y
3,2016-07-18,43342.8
4,2016-07-18,7847.6
5,2016-07-18,2387.17
1,2016-07-19,8953.5
2,2016-07-19,76350.92
3,2016-07-19,47289.24
4,2016-07-19,8212.4
5,2016-07-19,2698.76
1,2016-07-20,10291.84
2,2016-07-20,80335.8
3,2016-07-20,45559.92
4,2016-07-20,8003.58
5,2016-07-20,2879.46
1,2016-07-21,9837.63
2,2016-07-21,83174.63
3,2016-07-21,48036.66
4,2016-07-21,8534.79
5,2016-07-21,2715.84
1,2016-07-22,10067.31
2,2016-07-22,82674.7
3,2016-07-22,33027.84
4,2016-07-22,8671.41
5,2016-07-22,2701.79
1,2016-07-23,8254.7
2,2016-07-23,79221.24
3,2016-07-23,27608.64
4,2016-07-23,4328.64
5,2016-07-23,3163.13
1,2016-07-24,6959.65
2,2016-07-24,67752.22
3,2016-07-24,37976.12
4,2016-07-24,3849.12
5,2016-07-24,3085.83
1,2016-07-25,8027.76
2,2016-07-25,50906.79
3,2016-07-25,43409.8
4,2016-07-25,7409.31
5,2016-07-25,2001.16
1,2016-07-26,9168.83
2,2016-07-26,63960.96
3,2016-07-26,46703.41
4,2016-07-26,7581.28
5,2016-07-26,2067.07
1,2016-07-27,9862.56
2,2016-07-27,64735.86
3,2016-07-27,46481.43
4,2016-07-27,9019.03
5,2016-07-27,1999.2
1,2016-07-28,9296.64
2,2016-07-28,74608.92
3,2016-07-28,44799.4
4,2016-07-28,8326.29
5,2016-07-28,2504.32
1,2016-07-29,10632.27
2,2016-07-29,82080.96
3,2016-07-29,35482.72
4,2016-07-29,8577.6
5,2016-07-29,1811.51
1,2016-07-30,9308.25
2,2016-07-30,83654.48
3,2016-07-30,21842.73
4,2016-07-30,4369.12
5,2016-07-30,1457.82
1,2016-07-31,5573.62
2,2016-07-31,61530.98
3,2016-07-31,41925.32
4,2016-07-31,3498.56
5,2016-07-31,3155.88
1,2016-08-01,8944.37
2,2016-08-01,47939.04
3,2016-08-01,47465.7
4,2016-08-01,8153.64
5,2016-08-01,2008.24
1,2016-08-02,9055.92
2,2016-08-02,74186.32
3,2016-08-02,48593.16
4,2016-08-02,7715.89
5,2016-08-02,2623.5
1,2016-08-03,8763.3
2,2016-08-03,73242.26
3,2016-08-03,47584.55
4,2016-08-03,8383.32
5,2016-08-03,2423.33
1,2016-08-04,9003.54
2,2016-08-04,71196.54
3,2016-08-04,48478.08
4,2016-08-04,8452.15
5,2016-08-04,2899.33
1,2016-08-05,9047.97
2,2016-08-05,71974.36
3,2016-08-05,37451.07
4,2016-08-05,9237.04
5,2016-08-05,2910.8
1,2016-08-06,9722.96
2,2016-08-06,88131.24
3,2016-08-06,26214.02
4,2016-08-06,4447.2
5,2016-08-06,3298.66
1,2016-08-07,8069.27
2,2016-08-07,60903.84
3,2016-08-07,48956.93
4,2016-08-07,4183.2
5,2016-08-07,3972.33
1,2016-08-08,9341.28
2,2016-08-08,56074.59
3,2016-08-08,51174.72
4,2016-08-08,8250.66
5,2016-08-08,3332.0
1,2016-08-09,9072.5
2,2016-08-09,73864.32
3,2016-08-09,50926.56
4,2016-08-09,8542.4
5,2016-08-09,2705.04
1,2016-08-10,10418.22
2,2016-08-10,79626.19
3,2016-08-10,51737.25
4,2016-08-10,8220.2
5,2016-08-10,2398.68
1,2016-08-11,10596.82
2,2016-08-11,80537.6
3,2016-08-11,54591.03
4,2016-08-11,9730.24
5,2016-08-11,3238.39
1,2016-08-12,11226.6
2,2016-08-12,78718.5
3,2016-08-12,33870.46
4,2016-08-12,8749.52
5,2016-08-12,2908.11
1,2016-08-13,9431.64
2,2016-08-13,88100.25
3,2016-08-13,28296.82
4,2016-08-13,4237.08
5,2016-08-13,3226.16
1,2016-08-14,6236.16
2,2016-08-14,58650.45
3,2016-08-14,28999.45
4,2016-08-14,3265.02
5,2016-08-14,3707.55
1,2016-08-15,6246.8
2,2016-08-15,49915.52
3,2016-08-15,46117.77
4,2016-08-15,3399.15
5,2016-08-15,2704.32
1,2016-08-16,10806.9
2,2016-08-16,44833.44
3,2016-08-16,47013.84
4,2016-08-16,8615.55
5,2016-08-16,2130.95
1,2016-08-17,9471.08
2,2016-08-17,80394.08
3,2016-08-17,57518.64
4,2016-08-17,8918.88
5,2016-08-17,2638.58
1,2016-08-18,9835.22
2,2016-08-18,78112.39
3,2016-08-18,51128.64
4,2016-08-18,9074.85
5,2016-08-18,3089.59
1,2016-08-19,9976.22
2,2016-08-19,85839.48
3,2016-08-19,32830.0
4,2016-08-19,8391.11
5,2016-08-19,2964.78
1,2016-08-20,8689.36
2,2016-08-20,80179.23
3,2016-08-20,29657.25
4,2016-08-20,4766.57
5,2016-08-20,3667.31
1,2016-08-21,7053.48
2,2016-08-21,65213.4
3,2016-08-21,53670.6
4,2016-08-21,3662.4
5,2016-08-21,3772.02
1,2016-08-22,8766.45
2,2016-08-22,50194.62
3,2016-08-22,48413.76
4,2016-08-22,8565.48
5,2016-08-22,3344.41
1,2016-08-23,10056.9
2,2016-08-23,69745.62
3,2016-08-23,54108.76
4,2016-08-23,8296.47
5,2016-08-23,2595.34
1,2016-08-24,8757.1
2,2016-08-24,74140.11
3,2016-08-24,56142.63
4,2016-08-24,9472.16
5,2016-08-24,2956.66
1,2016-08-25,9685.34
2,2016-08-25,73573.44
3,2016-08-25,54717.72
4,2016-08-25,9316.86
5,2016-08-25,3088.8
1,2016-08-26,9418.96
2,2016-08-26,80828.88
3,2016-08-26,25111.45
4,2016-08-26,8889.58
5,2016-08-26,3539.53
1,2016-08-27,6649.5
2,2016-08-27,85926.72
3,2016-08-27,27212.94
4,2016-08-27,3313.31
5,2016-08-27,3342.78
1,2016-08-28,6445.44
2,2016-08-28,58199.46
3,2016-08-28,47999.16
4,2016-08-28,3381.48
5,2016-08-28,2677.56
1,2016-08-29,8386.72
2,2016-08-29,42443.34
3,2016-08-29,46480.98
4,2016-08-29,8362.37
5,2016-08-29,2047.5
1,2016-08-30,9594.12
2,2016-08-30,65795.73
3,2016-08-30,52935.75
4,2016-08-30,8621.76
5,2016-08-30,2086.08
1,2016-08-31,10527.92
2,2016-08-31,70968.0
3,2016-08-31,48090.77
4,2016-08-31,8878.32
5,2016-08-31,2290.72
1,2016-09-01,10863.94
2,2016-09-01,73760.64
3,2016-09-01,45875.17
4,2016-09-01,9390.54
5,2016-09-01,2630.25
1,2016-09-02,11113.44
2,2016-09-02,71072.82
3,2016-09-02,34969.68
4,2016-09-02,8506.22
5,2016-09-02,2987.52
1,2016-09-03,9657.66
2,2016-09-03,77362.94
3,2016-09-03,22785.36
4,2016-09-03,4261.19
5,2016-09-03,3623.4
1,2016-09-04,5871.44
2,2016-09-04,68620.95
3,2016-09-04,48325.56
4,2016-09-04,2932.65
5,2016-09-04,4334.57
1,2016-09-05,8209.11
2,2016-09-05,50389.91
3,2016-09-05,47005.23
4,2016-09-05,8964.46
5,2016-09-05,2276.59
1,2016-09-06,8756.3
2,2016-09-06,76087.45
3,2016-09-06,53801.36
4,2016-09-06,8558.93
5,2016-09-06,2376.9
1,2016-09-07,9269.15
2,2016-09-07,65784.48
3,2016-09-07,56300.4
4,2016-09-07,7553.91
5,2016-09-07,2588.85
1,2016-09-08,10551.66
2,2016-09-08,79578.45
3,2016-09-08,55325.42
4,2016-09-08,9161.85
5,2016-09-08,3046.55
1,2016-09-09,9856.25
2,2016-09-09,76553.28
3,2016-09-09,34600.46
4,2016-09-09,9627.98
5,2016-09-09,3025.88
1,2016-09-10,9697.41
2,2016-09-10,81147.84
3,2016-09-10,35174.3
4,2016-09-10,4175.48
5,2016-09-10,3826.32
1,2016-09-11,7614.74
2,2016-09-11,73469.16
3,2016-09-11,46372.66
4,2016-09-11,4515.87
5,2016-09-11,4364.88
1,2016-09-12,9077.4
2,2016-09-12,59587.11
3,2016-09-12,44410.29
4,2016-09-12,7457.96
5,2016-09-12,2712.86
1,2016-09-13,9692.64
2,2016-09-13,64816.32
3,2016-09-13,49438.06
4,2016-09-13,7537.3
5,2016-09-13,2436.39
1,2016-09-14,11248.8
2,2016-09-14,68528.64
3,2016-09-14,50681.55
4,2016-09-14,8431.32
5,2016-09-14,2719.85
1,2016-09-15,10880.92
2,2016-09-15,74584.5
3,2016-09-15,55654.24
4,2016-09-15,8370.13
5,2016-09-15,2804.02
1,2016-09-16,11320.6
2,2016-09-16,79267.32
3,2016-09-16,37006.72
4,2016-09-16,8846.59
5,2016-09-16,3618.0
1,2016-09-17,9542.61
2,2016-09-17,89454.46
3,2016-09-17,28788.48
4,2016-09-17,4557.0
5,2016-09-17,2381.73
1,2016-09-18,6352.83
2,2016-09-18,69647.04
3,2016-09-18,46861.44
4,2016-09-18,4008.9
5,2016-09-18,3936.24
1,2016-09-19,8828.49
2,2016-09-19,49574.98
3,2016-09-19,52201.43
4,2016-09-19,7828.28
5,2016-09-19,3264.8
1,2016-09-20,9980.7
2,2016-09-20,81010.98
3,2016-09-20,48209.0
4,2016-09-20,9459.02
5,2016-09-20,647.68
1,2016-09-21,8997.17
2,2016-09-21,80191.65
3,2016-09-21,55147.56
4,2016-09-21,9360.36
5,2016-09-21,902.72
1,2016-09-22,10827.44
2,2016-09-22,70268.68
3,2016-09-22,49026.64
4,2016-09-22,8262.8
5,2016-09-22,2430.72
1,2016-09-23,10537.11
2,2016-09-23,76877.9
3,2016-09-23,33539.52
4,2016-09-23,9500.53
5,2016-09-23,2963.31
1,2016-09-24,8500.8
2,2016-09-24,81757.48
3,2016-09-24,32440.08
4,2016-09-24,4918.25
5,2016-09-24,1067.42
1,2016-09-25,6885.55
2,2016-09-25,68814.9
3,2016-09-25,45684.55
4,2016-09-25,4737.96
5,2016-09-25,3161.5350000000003
1,2016-09-26,9772.35
2,2016-09-26,53296.12
3,2016-09-26,46618.56
4,2016-09-26,8632.47
5,2016-09-26,2066.23
1,2016-09-27,8910.33
2,2016-09-27,76525.05
3,2016-09-27,52439.92
4,2016-09-27,9696.75
5,2016-09-27,1368.7775000000001
1,2016-09-28,11168.14
2,2016-09-28,70830.88
3,2016-09-28,52217.04
4,2016-09-28,9837.72
5,2016-09-28,1555.91
1,2016-09-29,11067.86
2,2016-09-29,82194.0
3,2016-09-29,50829.56
4,2016-09-29,8805.55
5,2016-09-29,2520.7
1,2016-09-30,9286.05
2,2016-09-30,77817.28
3,2016-09-30,34751.16
4,2016-09-30,8744.82
5,2016-09-30,2936.01
1,2016-10-01,8320.88
2,2016-10-01,80719.52
3,2016-10-01,24398.64
4,2016-10-01,4526.1
5,2016-10-01,2646.98
1,2016-10-02,6608.04
2,2016-10-02,70525.62
3,2016-10-02,45112.2
4,2016-10-02,3616.62
5,2016-10-02,2542.386667
1,2016-10-03,9170.88
2,2016-10-03,45012.84
3,2016-10-03,48988.8
4,2016-10-03,8372.43
5,2016-10-03,1874.07
1,2016-10-04,9397.22
2,2016-10-04,72006.98
3,2016-10-04,49731.9
4,2016-10-04,8245.38
5,2016-10-04,1816.98
1,2016-10-05,10515.96
2,2016-10-05,70320.25
3,2016-10-05,50722.4
4,2016-10-05,8596.56
5,2016-10-05,1313.76
1,2016-10-06,11075.57
2,2016-10-06,75601.8
3,2016-10-06,48990.92
4,2016-10-06,8543.08
5,2016-10-06,1777.706667
1,2016-10-07,9471.4
2,2016-10-07,76563.18
3,2016-10-07,35007.64
4,2016-10-07,9237.48
5,2016-10-07,1847.68
1,2016-10-08,8207.25
2,2016-10-08,90320.4
3,2016-10-08,19480.98
4,2016-10-08,5342.04
5,2016-10-08,2049.623333
1,2016-10-09,7649.25
2,2016-10-09,67946.0
3,2016-10-09,29554.26
4,2016-10-09,3129.22
5,2016-10-09,2596.48
1,2016-10-10,7143.76
2,2016-10-10,63717.15
3,2016-10-10,48127.04
4,2016-10-10,3985.66
5,2016-10-10,1741.56
1,2016-10-11,11531.11
2,2016-10-11,52780.68
3,2016-10-11,52699.95
4,2016-10-11,9124.8
5,2016-10-11,2000.513333
1,2016-10-12,9563.23
2,2016-10-12,74084.01
3,2016-10-12,53267.9
4,2016-10-12,9149.59
5,2016-10-12,1299.5675
1,2016-10-13,10289.7
2,2016-10-13,74112.42
3,2016-10-13,49907.13
4,2016-10-13,9339.2
5,2016-10-13,1021.16
1,2016-10-14,10383.81
2,2016-10-14,74902.96
3,2016-10-14,33822.7
4,2016-10-14,8940.34
5,2016-10-14,1326.64
1,2016-10-15,8253.63
2,2016-10-15,90876.98
3,2016-10-15,28449.16
4,2016-10-15,4291.04
5,2016-10-15,1633.91
1,2016-10-16,7372.0
2,2016-10-16,58567.74
3,2016-10-16,52698.88
4,2016-10-16,4145.04
5,2016-10-16,1563.27
1,2016-10-17,10071.06
2,2016-10-17,61007.93
3,2016-10-17,51590.58
4,2016-10-17,9389.25
5,2016-10-17,1331.55
1,2016-10-18,10180.08
2,2016-10-18,69940.65
3,2016-10-18,48495.2
4,2016-10-18,8418.24
5,2016-10-18,1493.52
1,2016-10-19,9004.26
2,2016-10-19,74205.6
3,2016-10-19,53017.02
4,2016-10-19,9332.24
5,2016-10-19,1850.82
1,2016-10-20,10108.2
2,2016-10-20,70453.04
3,2016-10-20,58091.04
4,2016-10-20,9832.56
5,2016-10-20,1694.46
1,2016-10-21,9456.24
2,2016-10-21,81305.22
3,2016-10-21,40769.14
4,2016-10-21,9368.26
5,2016-10-21,2105.32
1,2016-10-22,9015.93
2,2016-10-22,85588.47
3,2016-10-22,29062.4
4,2016-10-22,4927.52
5,2016-10-22,2175.5
1,2016-10-23,6754.77
2,2016-10-23,70684.78
3,2016-10-23,51809.0
4,2016-10-23,4191.48
5,2016-10-23,3471.37
1,2016-10-24,10341.55
2,2016-10-24,58685.55
3,2016-10-24,55458.0
4,2016-10-24,9151.55
5,2016-10-24,2050.68
1,2016-10-25,9580.2
2,2016-10-25,81663.47
3,2016-10-25,54859.97
4,2016-10-25,8122.66
5,2016-10-25,2007.2
1,2016-10-26,9885.15
2,2016-10-26,73474.83
3,2016-10-26,52668.09
4,2016-10-26,9602.32
5,2016-10-26,1771.0
1,2016-10-27,11141.98
2,2016-10-27,75111.75
3,2016-10-27,49918.68
4,2016-10-27,9602.54
5,2016-10-27,2467.76
1,2016-10-28,10131.45
2,2016-10-28,75647.13
3,2016-10-28,41355.9
4,2016-10-28,9276.75
5,2016-10-28,2564.1
1,2016-10-29,9499.05
2,2016-10-29,77672.67
3,2016-10-29,31430.28
4,2016-10-29,5474.52
5,2016-10-29,3175.76
1,2016-10-30,7392.44
2,2016-10-30,65381.79
3,2016-10-30,55482.84
4,2016-10-30,3907.2
5,2016-10-30,3280.32
1,2016-10-31,10157.57
2,2016-10-31,56208.0
3,2016-10-31,45222.45
4,2016-10-31,8600.35
5,2016-10-31,1936.6
1,2016-11-01,9214.68
2,2016-11-01,74098.56
3,2016-11-01,52313.58
4,2016-11-01,8905.06
5,2016-11-01,2010.96
1,2016-11-02,9723.56
2,2016-11-02,71317.62
3,2016-11-02,51908.95
4,2016-11-02,8502.12
5,2016-11-02,2027.4
1,2016-11-03,9954.24
2,2016-11-03,83703.9
3,2016-11-03,52554.34
4,2016-11-03,9086.48
5,2016-11-03,2299.95
1,2016-11-04,10019.52
2,2016-11-04,75603.76
3,2016-11-04,42401.1
4,2016-11-04,10089.9
5,2016-11-04,2343.24
1,2016-11-05,10029.76
2,2016-11-05,80190.88
3,2016-11-05,32024.94
4,2016-11-05,4342.52
5,2016-11-05,3900.62
1,2016-11-06,7421.76
2,2016-11-06,68634.65
3,2016-11-06,55426.5
4,2016-11-06,3709.53
5,2016-11-06,3717.35
1,2016-11-07,9243.5
2,2016-11-07,57917.97
3,2016-11-07,51373.65
4,2016-11-07,8417.28
5,2016-11-07,1975.88
1,2016-11-08,10024.83
2,2016-11-08,75977.19
3,2016-11-08,55203.2
4,2016-11-08,9356.52
5,2016-11-08,1963.66
1,2016-11-09,10909.72
2,2016-11-09,73107.56
3,2016-11-09,55340.25
4,2016-11-09,8610.03
5,2016-11-09,2695.57
1,2016-11-10,11336.0
2,2016-11-10,72341.36
3,2016-11-10,50487.71
4,2016-11-10,8452.77
5,2016-11-10,2757.7
1,2016-11-11,11279.68
2,2016-11-11,88653.6
3,2016-11-11,40692.21
4,2016-11-11,9781.68
5,2016-11-11,2818.2
1,2016-11-12,9494.24
2,2016-11-12,81842.04
3,2016-11-12,26705.25
4,2016-11-12,4571.26
5,2016-11-12,2907.0
1,2016-11-13,6375.08
2,2016-11-13,72358.8
3,2016-11-13,49767.36
4,2016-11-13,3333.0
5,2016-11-13,3730.66
1,2016-11-14,10507.35
2,2016-11-14,45184.88
3,2016-11-14,50571.84
4,2016-11-14,8925.98
5,2016-11-14,1818.72
1,2016-11-15,10036.8
2,2016-11-15,83610.63
3,2016-11-15,50697.6
4,2016-11-15,8518.16
5,2016-11-15,2641.68
1,2016-11-16,9973.56
2,2016-11-16,74312.64
3,2016-11-16,58846.96
4,2016-11-16,7857.85
5,2016-11-16,2583.24
1,2016-11-17,10183.83
2,2016-11-17,84584.24
3,2016-11-17,52063.56
4,2016-11-17,8746.65
5,2016-11-17,2478.84
1,2016-11-18,12302.86
2,2016-11-18,84727.92
3,2016-11-18,38494.13
4,2016-11-18,10247.09
5,2016-11-18,2837.62
1,2016-11-19,9806.63
2,2016-11-19,89756.26
3,2016-11-19,29484.28
4,2016-11-19,4186.92
5,2016-11-19,3037.58
1,2016-11-20,6964.8
2,2016-11-20,76322.03
3,2016-11-20,48485.15
4,2016-11-20,3949.84
5,2016-11-20,3210.36
1,2016-11-21,10225.28
2,2016-11-21,58862.43
3,2016-11-21,54208.35
4,2016-11-21,8648.5
5,2016-11-21,2202.87
1,2016-11-22,10283.64
2,2016-11-22,81906.2
3,2016-11-22,56211.8
4,2016-11-22,9046.57
5,2016-11-22,2465.58
1,2016-11-23,9514.56
2,2016-11-23,72486.8
3,2016-11-23,58149.0
4,2016-11-23,8467.52
5,2016-11-23,2770.2
1,2016-11-24,10666.14
2,2016-11-24,84359.6
3,2016-11-24,51720.68
4,2016-11-24,9321.29
5,2016-11-24,2560.29
1,2016-11-25,12022.52
2,2016-11-25,80777.48
3,2016-11-25,32706.63
4,2016-11-25,9486.0
5,2016-11-25,3037.65
1,2016-11-26,9087.38
2,2016-11-26,89737.72
3,2016-11-26,32631.04
4,2016-11-26,4604.16
5,2016-11-26,2657.1
1,2016-11-27,6929.84
2,2016-11-27,59497.68
3,2016-11-27,27244.75
4,2016-11-27,3950.1
5,2016-11-27,2824.9
1,2016-11-28,6925.66
2,2016-11-28,51865.45
3,2016-11-28,50449.56
4,2016-11-28,3874.36
5,2016-11-28,2208.69
1,2016-11-29,9436.66
2,2016-11-29,53732.16
3,2016-11-29,47476.6
4,2016-11-29,9773.92
5,2016-11-29,1726.74
1,2016-11-30,9702.06
2,2016-11-30,85210.67
3,2016-11-30,55400.61
4,2016-11-30,10111.34
5,2016-11-30,2911.65
1,2016-12-01,10036.18
2,2016-12-01,78525.1
3,2016-12-01,53260.8
4,2016-12-01,9140.04
5,2016-12-01,2935.37
1,2016-12-02,10479.15
2,2016-12-02,88955.2
3,2016-12-02,41844.49
4,2016-12-02,9203.04
5,2016-12-02,2718.91
1,2016-12-03,9099.09
2,2016-12-03,84539.07
3,2016-12-03,34046.14
4,2016-12-03,4529.1
5,2016-12-03,2946.58
1,2016-12-04,6564.72
2,2016-12-04,65578.02
3,2016-12-04,53145.75
4,2016-12-04,4494.92
5,2016-12-04,3841.95
1,2016-12-05,10304.02
2,2016-12-05,62812.8
3,2016-12-05,52238.16
4,2016-12-05,8340.15
5,2016-12-05,2132.75
1,2016-12-06,11397.98
2,2016-12-06,78986.04
3,2016-12-06,59083.89
4,2016-12-06,9454.4
5,2016-12-06,2548.24
1,2016-12-07,10830.24
2,2016-12-07,78379.75
3,2016-12-07,37316.07
4,2016-12-07,9632.4
5,2016-12-07,2863.77
1,2016-12-08,6964.65
2,2016-12-08,82086.72
3,2016-12-08,27218.64
4,2016-12-08,5300.88
5,2016-12-08,2842.8
1,2016-12-09,6829.68
2,2016-12-09,58561.36
3,2016-12-09,32966.4
4,2016-12-09,8040.556
5,2016-12-09,3156.25
1,2016-12-10,8811.99
2,2016-12-10,47189.88
3,2016-12-10,28101.15
4,2016-12-10,4026.24
5,2016-12-10,2059.54
1,2016-12-11,8180.45
2,2016-12-11,56701.19
3,2016-12-11,55090.02
4,2016-12-11,3996.4
5,2016-12-11,1965.54
1,2016-12-12,10548.8
2,2016-12-12,57160.48
3,2016-12-12,55342.93
4,2016-12-12,8973.57
5,2016-12-12,1643.46
1,2016-12-13,9224.84
2,2016-12-13,88793.14
3,2016-12-13,56238.3
4,2016-12-13,9142.42
5,2016-12-13,2549.3
1,2016-12-14,10690.37
2,2016-12-14,70651.4
3,2016-12-14,49741.64
4,2016-12-14,9800.01
5,2016-12-14,2408.77
1,2016-12-15,11617.56
2,2016-12-15,86995.34
3,2016-12-15,55710.06
4,2016-12-15,8978.22
5,2016-12-15,3020.91
1,2016-12-16,11412.45
2,2016-12-16,86388.96
3,2016-12-16,38903.78
4,2016-12-16,10225.28
5,2016-12-16,2915.93
1,2016-12-17,9979.04
2,2016-12-17,82891.3
3,2016-12-17,27450.25
4,2016-12-17,5357.66
5,2016-12-17,3296.64
1,2016-12-18,7787.52
2,2016-12-18,71979.88
3,2016-12-18,51209.75
4,2016-12-18,3875.52
5,2016-12-18,4121.88
1,2016-12-19,11735.76
2,2016-12-19,53068.7
3,2016-12-19,54983.96
4,2016-12-19,8538.96
5,2016-12-19,1847.34
1,2016-12-20,11057.34
2,2016-12-20,79414.02
3,2016-12-20,58125.61
4,2016-12-20,9925.46
5,2016-12-20,2656.8
1,2016-12-21,12658.8
2,2016-12-21,82161.7
3,2016-12-21,54161.66
4,2016-12-21,9526.08
5,2016-12-21,2684.58
1,2016-12-22,11139.0
2,2016-12-22,86456.58
3,2016-12-22,53889.15
4,2016-12-22,9291.08
5,2016-12-22,3345.84
1,2016-12-23,11130.2
2,2016-12-23,82150.62
3,2016-12-23,25262.52
4,2016-12-23,9123.74
5,2016-12-23,3142.47
1,2016-12-24,7232.32
2,2016-12-24,79701.44
3,2016-12-24,20403.6
4,2016-12-24,2888.12
5,2016-12-24,3380.4
1,2016-12-25,7021.83
2,2016-12-25,56640.72
3,2016-12-25,39728.78
4,2016-12-25,2145.6
5,2016-12-25,2805.66
1,2016-12-26,8891.73
2,2016-12-26,48315.96
3,2016-12-26,45632.92
4,2016-12-26,7590.72
5,2016-12-26,1151.15
1,2016-12-27,10004.42
2,2016-12-27,64699.18
3,2016-12-27,50681.15
4,2016-12-27,9509.26
5,2016-12-27,2103.15
1,2016-12-28,11217.73
2,2016-12-28,80913.04
3,2016-12-28,48285.12
4,2016-12-28,8620.43
5,2016-12-28,2198.77
1,2016-12-29,11932.2
2,2016-12-29,74936.76
3,2016-12-29,44668.26
4,2016-12-29,9978.84
5,2016-12-29,2079.35
1,2016-12-30,10743.87
2,2016-12-30,87196.66
3,2016-12-30,20665.92
4,2016-12-30,8292.1
5,2016-12-30,2224.9
1,2016-12-31,6621.48
2,2016-12-31,76732.45
3,2016-12-31,18478.2
4,2016-12-31,2790.81
5,2016-12-31,2385.6
1,2017-01-01,6667.65
2,2017-01-01,49681.45
3,2017-01-01,41823.06
4,2017-01-01,2304.12
5,2017-01-01,1531.95
1,2017-01-02,9890.86
2,2017-01-02,41813.08
3,2017-01-02,42749.26
4,2017-01-02,8104.76
5,2017-01-02,803.33
1,2017-01-03,8592.22
2,2017-01-03,75204.72
3,2017-01-03,41549.2
4,2017-01-03,8568.49
5,2017-01-03,1284.78
1,2017-01-04,9561.67
2,2017-01-04,65832.84
3,2017-01-04,44795.52
4,2017-01-04,8591.3
5,2017-01-04,1676.16
1,2017-01-05,10506.72
2,2017-01-05,77511.6
3,2017-01-05,47044.4
4,2017-01-05,7963.85
5,2017-01-05,2012.85
1,2017-01-06,10183.68
2,2017-01-06,73815.39
3,2017-01-06,29943.94
4,2017-01-06,8872.44
5,2017-01-06,2036.21
1,2017-01-07,7189.28
2,2017-01-07,80478.3
3,2017-01-07,20855.38
4,2017-01-07,4141.29
5,2017-01-07,1897.15
1,2017-01-08,6104.7
2,2017-01-08,60296.64
3,2017-01-08,45150.56
4,2017-01-08,3320.46
5,2017-01-08,1615.86
1,2017-01-09,8737.3
2,2017-01-09,42501.69
3,2017-01-09,45324.54
4,2017-01-09,8001.6
5,2017-01-09,1000.45
1,2017-01-10,9847.44
2,2017-01-10,76552.56
3,2017-01-10,41411.97
4,2017-01-10,8503.74
5,2017-01-10,1669.53
1,2017-01-11,9063.36
2,2017-01-11,70141.54
3,2017-01-11,48670.02
4,2017-01-11,7979.66
5,2017-01-11,1981.62
1,2017-01-12,9585.18
2,2017-01-12,67383.56
3,2017-01-12,49371.94
4,2017-01-12,8373.04
5,2017-01-12,1970.51
1,2017-01-13,9698.02
2,2017-01-13,74572.74
3,2017-01-13,34038.84
4,2017-01-13,8553.6
5,2017-01-13,2025.45
1,2017-01-14,7037.31
2,2017-01-14,73474.9
3,2017-01-14,24105.3
4,2017-01-14,4033.28
5,2017-01-14,1998.88
1,2017-01-15,6187.26
2,2017-01-15,59225.32
3,2017-01-15,42194.88
4,2017-01-15,3377.32
5,2017-01-15,1429.64
1,2017-01-16,9599.22
2,2017-01-16,45214.29
3,2017-01-16,40910.7
4,2017-01-16,9239.4
5,2017-01-16,927.36
1,2017-01-17,8736.96
2,2017-01-17,58944.06
3,2017-01-17,42415.19
4,2017-01-17,8597.41
5,2017-01-17,1480.5
1,2017-01-18,9732.61
2,2017-01-18,67629.55
3,2017-01-18,46792.9
4,2017-01-18,9078.61
5,2017-01-18,1977.26
1,2017-01-19,9979.36
2,2017-01-19,71204.76
3,2017-01-19,42707.25
4,2017-01-19,8102.64
5,2017-01-19,1757.76
1,2017-01-20,8571.64
2,2017-01-20,54879.6
3,2017-01-20,27995.22
4,2017-01-20,8157.03
5,2017-01-20,1866.75
1,2017-01-21,6888.96
2,2017-01-21,79408.84
3,2017-01-21,24636.22
4,2017-01-21,4033.26
5,2017-01-21,1877.72
1,2017-01-22,6227.38
2,2017-01-22,55933.02
3,2017-01-22,46929.24
4,2017-01-22,3378.51
5,2017-01-22,1664.92
1,2017-01-23,10059.92
2,2017-01-23,50448.36
3,2017-01-23,45039.24
4,2017-01-23,8619.0
5,2017-01-23,1052.45
1,2017-01-24,8517.1
2,2017-01-24,77702.1
3,2017-01-24,48115.87
4,2017-01-24,8017.1
5,2017-01-24,1436.68
1,2017-01-25,10006.4
2,2017-01-25,66820.32
3,2017-01-25,41790.48
4,2017-01-25,8979.6
5,2017-01-25,1525.16
1,2017-01-26,10119.75
2,2017-01-26,66262.08
3,2017-01-26,48114.46
4,2017-01-26,7925.14
5,2017-01-26,1721.72
1,2017-01-27,9887.9
2,2017-01-27,75102.45
3,2017-01-27,26270.64
4,2017-01-27,9166.69
5,2017-01-27,1793.61
1,2017-01-28,7070.85
2,2017-01-28,69377.49
3,2017-01-28,24518.02
4,2017-01-28,4010.16
5,2017-01-28,1994.72
1,2017-01-29,5540.08
2,2017-01-29,62230.13
3,2017-01-29,49506.71
4,2017-01-29,3536.28
5,2017-01-29,1511.25
1,2017-01-30,10785.6
2,2017-01-30,51612.75
3,2017-01-30,42713.9
4,2017-01-30,9198.0
5,2017-01-30,1132.88
1,2017-01-31,9107.66
2,2017-01-31,79113.24
3,2017-01-31,46118.16
4,2017-01-31,9319.7
5,2017-01-31,1933.49
1,2017-02-01,10204.21
2,2017-02-01,68867.52
3,2017-02-01,46915.02
4,2017-02-01,8213.72
5,2017-02-01,2132.11
1,2017-02-02,9911.72
2,2017-02-02,77318.85
3,2017-02-02,48070.44
4,2017-02-02,8425.55
5,2017-02-02,2076.62
