date,n_sku,demand
2016-07-18,3,46992.72
2016-07-18,4,9041.8
2016-07-18,5,2342.55
2016-07-19,1,9048.75
2016-07-19,2,64933.96
2016-07-19,3,43580.28
2016-07-19,4,8044.8
2016-07-19,5,2393.24
2016-07-20,1,9203.28
2016-07-20,2,81079.65
2016-07-20,3,45075.24
2016-07-20,4,7831.46
2016-07-20,5,2935.92
2016-07-21,1,9042.67
2016-07-21,2,70965.51
2016-07-21,3,46566.15
2016-07-21,4,8534.79
2016-07-21,5,2804.4
2016-07-22,1,10982.52
2016-07-22,2,83454.65
2016-07-22,3,33715.92
2016-07-22,4,9284.54
2016-07-22,5,3058.07
2016-07-23,1,9275.9
2016-07-23,2,76796.1
2016-07-23,3,30772.13
2016-07-23,4,4869.72
2016-07-23,5,2825.32
2016-07-24,1,6895.8
2016-07-24,2,64022.74
2016-07-24,3,37976.12
2016-07-24,4,3538.08
2016-07-24,5,3335.19
2016-07-25,1,7941.44
2016-07-25,2,55020.47
2016-07-25,3,46418.4
2016-07-25,4,8684.03
2016-07-25,5,2144.1
2016-07-26,1,8140.55
2016-07-26,2,67958.52
2016-07-26,3,45778.59
2016-07-26,4,8122.8
2016-07-26,5,2152.31
2016-07-27,1,8401.44
2016-07-27,2,72002.13
2016-07-27,3,48398.19
2016-07-27,4,7754.68
2016-07-27,5,1942.08
2016-07-28,1,8909.28
2016-07-28,2,79729.14
2016-07-28,3,50642.8
2016-07-28,4,9221.59
2016-07-28,5,2559.36
2016-07-29,1,10316.46
2016-07-29,2,79713.24
2016-07-29,3,31047.38
2016-07-29,4,8309.55
2016-07-29,5,1608.35
2016-07-30,1,8067.15
2016-07-30,2,75610.78
2016-07-30,3,24243.03
2016-07-30,4,5066.32
2016-07-30,5,1618.02
2016-07-31,1,6263.14
2016-07-31,2,60262.3
2016-07-31,3,44203.87
2016-07-31,4,3464.92
2016-07-31,5,3310.58
2016-08-01,1,9313.21
2016-08-01,2,43500.24
2016-08-01,3,45604.3
2016-08-01,4,7494.76
2016-08-01,5,1950.31
2016-08-02,1,8495.76
2016-08-02,2,77752.97
2016-08-02,3,48102.32
2016-08-02,4,8818.16
2016-08-02,5,2673.0
2016-08-03,1,8859.6
2016-08-03,2,73242.26
2016-08-03,3,49087.22
2016-08-03,4,8722.04
2016-08-03,5,2716.26
2016-08-04,1,10190.82
2016-08-04,2,77255.82
2016-08-04,3,46458.16
2016-08-04,4,9074.94
2016-08-04,5,2959.11
2016-08-05,1,8853.39
2016-08-05,2,76668.34
2016-08-05,3,33950.97
2016-08-05,4,8788.64
2016-08-05,5,3278.48
2016-08-06,1,9255.51
2016-08-06,2,85683.15
2016-08-06,3,24876.57
2016-08-06,4,4142.0
2016-08-06,5,3233.34
2016-08-07,1,7995.24
2016-08-07,2,60903.84
2016-08-07,3,51333.48
2016-08-07,4,3705.12
2016-08-07,5,3697.02
2016-08-08,1,8173.62
2016-08-08,2,56074.59
2016-08-08,3,49753.2
2016-08-08,4,8167.32
2016-08-08,5,3434.0
2016-08-09,1,9168.0
2016-08-09,2,71691.84
2016-08-09,3,47431.6
2016-08-09,4,9801.28
2016-08-09,5,2625.48
2016-08-10,1,9940.32
2016-08-10,2,76649.51
2016-08-10,3,54298.5
2016-08-10,4,8845.65
2016-08-10,5,2265.42
2016-08-11,1,10396.88
2016-08-11,2,84409.6
2016-08-11,3,55651.05
2016-08-11,4,10198.04
2016-08-11,5,2911.58
2016-08-12,1,11226.6
2016-08-12,2,77112.0
2016-08-12,3,32473.74
2016-08-12,4,8470.28
2016-08-12,5,3283.35
2016-08-13,1,8558.34
2016-08-13,2,76353.55
2016-08-13,3,29500.94
2016-08-13,4,4966.04
2016-08-13,5,3160.32
2016-08-14,1,5911.36
2016-08-14,2,66848.9
2016-08-14,3,28999.45
2016-08-14,4,3594.82
2016-08-14,5,3248.52
2016-08-15,1,7333.2
2016-08-15,2,51543.2
2016-08-15,3,51572.56
2016-08-15,4,3728.1
2016-08-15,5,2676.15
2016-08-16,1,9641.45
2016-08-16,2,46782.72
2016-08-16,3,52635.06
2016-08-16,4,8343.48
2016-08-16,5,1915.9
2016-08-17,1,10447.48
2016-08-17,2,71890.86
2016-08-17,3,52192.84
2016-08-17,4,8306.8
2016-08-17,5,2666.65
2016-08-18,1,10881.52
2016-08-18,2,80432.56
2016-08-18,3,50063.46
2016-08-18,4,8266.2
2016-08-18,5,2844.87
2016-08-19,1,10931.39
2016-08-19,2,73122.52
2016-08-19,3,34840.0
2016-08-19,4,8667.74
2016-08-19,5,3355.74
2016-08-20,1,8781.8
2016-08-20,2,76872.87
2016-08-20,3,29374.8
2016-08-20,4,3979.43
2016-08-20,5,3667.31
2016-08-21,1,6204.45
2016-08-21,2,67697.72
2016-08-21,3,45719.4
2016-08-21,4,3561.6
2016-08-21,5,3618.06
2016-08-22,1,9386.3
2016-08-22,2,52243.38
2016-08-22,3,46396.52
2016-08-22,4,8825.04
2016-08-22,5,3149.59
2016-08-23,1,10152.68
2016-08-23,2,66187.17
2016-08-23,3,51556.46
2016-08-23,4,8296.47
2016-08-23,5,2926.66
2016-08-24,1,10047.62
2016-08-24,2,73391.22
2016-08-24,3,46871.37
2016-08-24,4,8310.48
2016-08-24,5,3258.36
2016-08-25,1,10278.32
2016-08-25,2,78171.78
2016-08-25,3,52592.76
2016-08-25,4,9697.14
2016-08-25,5,2870.4
2016-08-26,1,9418.96
2016-08-26,2,84791.08
2016-08-26,3,27319.05
2016-08-26,4,8436.03
2016-08-26,5,3320.59
2016-08-27,1,6792.5
2016-08-27,2,80087.04
2016-08-27,3,22968.72
2016-08-27,4,3823.05
2016-08-27,5,3240.45
2016-08-28,1,6266.4
2016-08-28,2,51258.24
2016-08-28,3,52847.56
2016-08-28,4,3256.24
2016-08-28,5,2323.92
2016-08-29,1,8295.56
2016-08-29,2,48376.28
2016-08-29,3,55675.02
2016-08-29,4,8189.95
2016-08-29,5,2227.5
2016-08-30,1,9594.12
2016-08-30,2,66518.76
2016-08-30,3,47894.25
2016-08-30,4,9160.62
2016-08-30,5,1810.56
2016-08-31,1,9336.08
2016-08-31,2,68750.25
2016-08-31,3,52318.53
2016-08-31,4,9506.08
2016-08-31,5,2246.24
2016-09-01,1,10351.49
2016-09-01,2,79907.36
2016-09-01,3,40530.49
2016-09-01,4,8150.28
2016-09-01,5,2479.95
2016-09-02,1,11327.16
2016-09-02,2,80445.06
2016-09-02,3,32912.64
2016-09-02,4,9179.98
2016-09-02,5,3298.72
2016-09-03,1,8837.67
2016-09-03,2,78185.95
2016-09-03,3,22566.27
2016-09-03,4,3965.86
2016-09-03,5,3550.2
2016-09-04,1,6318.18
2016-09-04,2,61066.35
2016-09-04,3,50220.68
2016-09-04,4,3016.44
2016-09-04,5,3929.47
2016-09-05,1,9201.42
2016-09-05,2,46897.54
2016-09-05,3,46036.05
2016-09-05,4,8210.44
2016-09-05,5,2534.76
2016-09-06,1,9024.35
2016-09-06,2,67012.8
2016-09-06,3,52278.68
2016-09-06,4,7919.01
2016-09-06,5,2527.02
2016-09-07,1,9269.15
2016-09-07,2,70028.64
2016-09-07,3,50044.8
2016-09-07,4,9048.09
2016-09-07,5,2771.9
2016-09-08,1,10116.54
2016-09-08,2,68967.99
2016-09-08,3,55325.42
2016-09-08,4,9517.65
2016-09-08,5,2878.85
2016-09-09,1,10063.75
2016-09-09,2,72566.13
2016-09-09,3,38281.36
2016-09-09,4,8810.51
2016-09-09,5,3519.23
2016-09-10,1,9244.26
2016-09-10,2,92136.61
2016-09-10,3,30656.5
2016-09-10,4,4797.36
2016-09-10,5,3432.96
2016-09-11,1,6357.26
2016-09-11,2,71428.35
2016-09-11,3,47723.32
2016-09-11,4,3770.13
2016-09-11,5,4406.85
2016-09-12,1,7816.65
2016-09-12,2,59587.11
2016-09-12,3,49185.59
2016-09-12,4,8330.7
2016-09-12,5,2632.28
2016-09-13,1,9601.2
2016-09-13,2,71568.02
2016-09-13,3,45906.77
2016-09-13,4,7299.28
2016-09-13,5,2288.73
2016-09-14,1,9391.2
2016-09-14,2,68528.64
2016-09-14,3,54415.98
2016-09-14,4,7604.72
2016-09-14,5,3092.04
2016-09-15,1,10352.72
2016-09-15,2,84005.7
2016-09-15,3,50928.88
2016-09-15,4,7938.68
2016-09-15,5,2893.51
2016-09-16,1,9627.8
2016-09-16,2,76064.6
2016-09-16,3,35610.24
2016-09-16,4,9284.54
2016-09-16,5,3584.5
2016-09-17,1,10120.95
2016-09-17,2,77639.72
2016-09-17,3,30551.04
2016-09-17,4,4470.2
2016-09-17,5,2740.27
2016-09-18,1,7309.17
2016-09-18,2,67712.4
2016-09-18,3,51742.84
2016-09-18,4,3779.82
2016-09-18,5,3816.96
2016-09-19,1,9303.14
2016-09-19,2,49574.98
2016-09-19,3,48653.76
2016-09-19,4,8594.09
2016-09-19,5,2833.6
2016-09-20,1,9589.3
2016-09-20,2,78781.32
2016-09-20,3,45724.0
2016-09-20,4,7896.98
2016-09-20,5,640.64
2016-09-21,1,9293.78
2016-09-21,2,82482.84
2016-09-21,3,53066.52
2016-09-21,4,8922.96
2016-09-21,5,807.24
2016-09-22,1,11035.66
2016-09-22,2,80197.95
2016-09-22,3,50069.76
2016-09-22,4,8444.4
2016-09-22,5,2734.56
2016-09-23,1,10211.22
2016-09-23,2,89145.65
2016-09-23,3,39737.04
2016-09-23,4,9322.95
2016-09-23,5,3107.16
2016-09-24,1,9032.1
2016-09-24,2,88431.56
2016-09-24,3,33394.2
2016-09-24,4,4727.25
2016-09-24,5,916.37
2016-09-25,1,6217.05
2016-09-25,2,67504.14
2016-09-25,3,50012.56
2016-09-25,4,4782.24
2016-09-25,5,10.45
2016-09-26,1,9772.35
2016-09-26,2,61800.82
2016-09-26,3,47104.17
2016-09-26,4,8290.59
2016-09-26,5,10.34
2016-09-27,1,9676.81
2016-09-27,2,77253.86
2016-09-27,3,52944.15
2016-09-27,4,8773.25
2016-09-27,5,14.28
2016-09-28,1,9323.86
2016-09-28,2,76105.52
2016-09-28,3,58676.88
2016-09-28,4,8289.19
2016-09-28,5,
2016-09-29,1,10357.08
2016-09-29,2,76608.0
2016-09-29,3,49748.08
2016-09-29,4,10103.21
2016-09-29,5,
2016-09-30,1,9685.45
2016-09-30,2,85037.44
2016-09-30,3,39661.65
2016-09-30,4,9489.06
2016-09-30,5,
2016-10-01,1,8232.36
2016-10-01,2,87376.8
2016-10-01,3,25177.32
2016-10-01,4,4622.4
2016-10-01,5,
2016-10-02,1,6171.66
2016-10-02,2,66251.34
2016-10-02,3,46583.25
2016-10-02,4,3483.9
2016-10-02,5,
2016-10-03,1,9744.06
2016-10-03,2,45012.84
2016-10-03,3,54602.1
2016-10-03,4,8710.71
2016-10-03,5,
2016-10-04,1,10260.23
2016-10-04,2,74976.34
2016-10-04,3,53320.8
2016-10-04,4,8954.66
2016-10-04,5,
2016-10-05,1,10712.52
2016-10-05,2,82684.25
2016-10-05,3,56658.0
2016-10-05,4,8333.4
2016-10-05,5,
2016-10-06,1,9936.96
2016-10-06,2,81837.0
2016-10-06,3,50033.28
2016-10-06,4,9857.4
2016-10-06,5,
2016-10-07,1,9883.2
2016-10-07,2,84795.78
2016-10-07,3,36707.04
2016-10-07,4,9803.04
2016-10-07,5,
2016-10-08,1,8295.5
2016-10-08,2,76939.6
2016-10-08,3,18144.05
2016-10-08,4,4964.32
2016-10-08,5,
2016-10-09,1,7794.95
2016-10-09,2,61536.0
2016-10-09,3,25758.3
2016-10-09,4,3387.3
2016-10-09,5,
2016-10-10,1,7075.07
2016-10-10,2,56435.19
2016-10-10,3,50219.52
2016-10-10,4,4433.03
2016-10-10,5,
2016-10-11,1,10473.21
2016-10-11,2,45450.03
2016-10-11,3,54234.9
2016-10-11,4,10265.4
2016-10-11,5,12.09
2016-10-12,1,9563.23
2016-10-12,2,80596.89
2016-10-12,3,53267.9
2016-10-12,4,8424.869999999999
2016-10-12,5,243.41
2016-10-13,1,10689.3
2016-10-13,2,80419.86
2016-10-13,3,59778.87
2016-10-13,4,8620.8
2016-10-13,5,969.06
2016-10-14,1,10897.86
2016-10-14,2,77293.48
2016-10-14,3,29081.2
2016-10-14,4,10366.99
2016-10-14,5,1197.84
2016-10-15,1,7586.67
2016-10-15,2,89162.32
2016-10-15,3,32159.92
2016-10-15,4,3878.44
2016-10-15,5,1513.99
2016-10-16,1,7604.8
2016-10-16,2,55579.59
2016-10-16,3,47631.68
2016-10-16,4,3722.86
2016-10-16,5,1329.51
2016-10-17,1,9405.99
2016-10-17,2,59823.31
2016-10-17,3,50073.21
2016-10-17,4,8424.0
2016-10-17,5,1277.75
2016-10-18,1,10085.82
2016-10-18,2,72948.85
2016-10-18,3,43832.2
2016-10-18,4,9119.76
2016-10-18,5,1630.68
2016-10-19,1,9488.36
2016-10-19,2,82534.8
2016-10-19,3,54639.99
2016-10-19,4,8275.76
2016-10-19,5,1664.04
2016-10-20,1,9018.1
2016-10-20,2,67547.76
2016-10-20,3,55401.64
2016-10-20,4,9090.48
2016-10-20,5,1712.68
2016-10-21,1,10269.68
2016-10-21,2,84493.66
2016-10-21,3,35815.88
2016-10-21,4,9271.68
2016-10-21,5,2003.12
2016-10-22,1,9653.42
2016-10-22,2,82130.35
2016-10-22,3,31203.84
2016-10-22,4,4353.44
2016-10-22,5,2221.3
2016-10-23,1,6618.31
2016-10-23,2,70684.78
2016-10-23,3,51809.0
2016-10-23,4,3725.76
2016-10-23,5,3574.48
2016-10-24,1,9375.05
2016-10-24,2,59244.46
2016-10-24,3,48782.5
2016-10-24,4,9240.4
2016-10-24,5,2117.55
2016-10-25,1,8941.52
2016-10-25,2,72504.95
2016-10-25,3,50758.29
2016-10-25,4,8568.96
2016-10-25,5,1949.3
2016-10-26,1,9485.75
2016-10-26,2,79412.19
2016-10-26,3,51039.18
2016-10-26,4,8771.35
2016-10-26,5,1751.75
2016-10-27,1,9813.12
2016-10-27,2,71949.15
2016-10-27,3,52065.72
2016-10-27,4,9693.13
2016-10-27,5,2422.48
2016-10-28,1,9070.06
2016-10-28,2,83781.23
2016-10-28,3,43788.6
2016-10-28,4,9960.3
2016-10-28,5,2564.1
2016-10-29,1,10063.35
2016-10-29,2,87694.95
2016-10-29,3,36499.68
2016-10-29,4,4764.86
2016-10-29,5,3027.36
2016-10-30,1,7043.74
2016-10-30,2,66084.82
2016-10-30,3,55482.84
2016-10-30,4,3825.8
2016-10-30,5,3055.2
2016-10-31,1,10358.71
2016-10-31,2,59135.5
2016-10-31,3,47707.2
2016-10-31,4,9234.06
2016-10-31,5,2041.85
2016-11-01,1,8401.619999999999
2016-11-01,2,81817.16
2016-11-01,3,57069.36
2016-11-01,4,9157.09
2016-11-01,5,2236.68
2016-11-02,1,10318.88
2016-11-02,2,72758.38
2016-11-02,3,50816.13
2016-11-02,4,9275.04
2016-11-02,5,2005.6
2016-11-03,1,10991.14
2016-11-03,2,74137.74
2016-11-03,3,50472.98
2016-11-03,4,7950.67
2016-11-03,5,2203.11
2016-11-04,1,10854.48
2016-11-04,2,75603.76
2016-11-04,3,42804.92
2016-11-04,4,9890.1
2016-11-04,5,2674.35
2016-11-05,1,10222.64
2016-11-05,2,93265.48
2016-11-05,3,33594.79
2016-11-05,4,4437.96
2016-11-05,5,3591.66
2016-11-06,1,6390.96
2016-11-06,2,75859.35
2016-11-06,3,51358.5
2016-11-06,4,3971.82
2016-11-06,5,3991.26
2016-11-07,1,8951.6
2016-11-07,2,63183.24
2016-11-07,3,46287.15
2016-11-07,4,8241.92
2016-11-07,5,2186.08
2016-11-08,1,9743.76
2016-11-08,2,72060.84
2016-11-08,3,49895.2
2016-11-08,4,9538.2
2016-11-08,5,1963.66
2016-11-09,1,9890.12
2016-11-09,2,76218.52
2016-11-09,3,55340.25
2016-11-09,4,8957.91
2016-11-09,5,2299.89
2016-11-10,1,10712.0
2016-11-10,2,81880.88
2016-11-10,3,53261.76
2016-11-10,4,8907.22
2016-11-10,5,2631.2
2016-11-11,1,10497.92
2016-11-11,2,78521.76
2016-11-11,3,37136.58
2016-11-11,4,9412.56
2016-11-11,5,2898.72
2016-11-12,1,9591.12
2016-11-12,2,92289.96
2016-11-12,3,27784.25
2016-11-12,4,4118.66
2016-11-12,5,3213.0
2016-11-13,1,7121.1
2016-11-13,2,70230.6
2016-11-13,3,55469.87
2016-11-13,4,3564.0
2016-11-13,5,3585.78
2016-11-14,1,9506.65
2016-11-14,2,53534.26
2016-11-14,3,55312.95
2016-11-14,4,9099.3
2016-11-14,5,1566.12
2016-11-15,1,10036.8
2016-11-15,2,83610.63
2016-11-15,3,56506.7
2016-11-15,4,9300.44
2016-11-15,5,2470.46
2016-11-16,1,8995.76
2016-11-16,2,84589.92
2016-11-16,3,58846.96
2016-11-16,4,8462.3
2016-11-16,5,2432.76
2016-11-17,1,10385.49
2016-11-17,2,83770.93
2016-11-17,3,46278.72
2016-11-17,4,8934.75
2016-11-17,5,2832.96
2016-11-18,1,11038.08
2016-11-18,2,75935.4
2016-11-18,3,40018.65
2016-11-18,4,9118.97
2016-11-18,5,2489.61
2016-11-19,1,9901.84
2016-11-19,2,94984.78
2016-11-19,3,30687.72
2016-11-19,4,4687.53
2016-11-19,5,3137.72
2016-11-20,1,6819.7
2016-11-20,2,77035.32
2016-11-20,3,47464.41
2016-11-20,4,3705.52
2016-11-20,5,3762.68
2016-11-21,1,9733.68
2016-11-21,2,60051.57
2016-11-21,3,54208.35
2016-11-21,4,8207.25
2016-11-21,5,2112.03
2016-11-22,1,9678.72
2016-11-22,2,71088.4
2016-11-22,3,51969.4
2016-11-22,4,9673.56
2016-11-22,5,2239.38
2016-11-23,1,10505.66
2016-11-23,2,76426.3
2016-11-23,3,57595.2
2016-11-23,4,9638.56
2016-11-23,5,2513.7
2016-11-24,1,9829.58
2016-11-24,2,81926.15
2016-11-24,3,53371.34
2016-11-24,4,8398.39
2016-11-24,5,2725.47
2016-11-25,1,10898.92
2016-11-25,2,88195.82
2016-11-25,3,31385.15
2016-11-25,4,9672.0
2016-11-25,5,3124.44
2016-11-26,1,9344.57
2016-11-26,2,93222.68
2016-11-26,3,32631.04
2016-11-26,4,4843.96
2016-11-26,5,2813.4
2016-11-27,1,6122.48
2016-11-27,2,62056.72
2016-11-27,3,28863.25
2016-11-27,4,4062.96
2016-11-27,5,2451.8
2016-11-28,1,7208.34
2016-11-28,2,51865.45
2016-11-28,3,44432.64
2016-11-28,4,3720.92
2016-11-28,5,2299.77
2016-11-29,1,9135.49
2016-11-29,2,50249.52
2016-11-29,3,48508.7
2016-11-29,4,9116.06
2016-11-29,5,1580.13
2016-11-30,1,9990.24
2016-11-30,2,89429.02
2016-11-30,3,58089.96
2016-11-30,4,8775.88
2016-11-30,5,2994.84
2016-12-01,1,9728.95
2016-12-01,2,80178.26
2016-12-01,3,58867.2
2016-12-01,4,9729.72
2016-12-01,5,2504.49
2016-12-02,1,11325.95
2016-12-02,2,77206.4
2016-12-02,3,38324.86
2016-12-02,4,9110.08
2016-12-02,5,2831.03
2016-12-03,1,8823.36
2016-12-03,2,79415.49
2016-12-03,3,30191.86
2016-12-03,4,4723.9
2016-12-03,5,3335.14
2016-12-04,1,5856.76
2016-12-04,2,64872.88
2016-12-04,3,49602.7
2016-12-04,4,4320.36
2016-12-04,5,3695.59
2016-12-05,1,10814.12
2016-12-05,2,62812.8
2016-12-05,3,49726.71
2016-12-05,4,8523.45
2016-12-05,5,2379.7
2016-12-06,1,11287.32
2016-12-06,2,77374.08
2016-12-06,3,56215.74
2016-12-06,4,9752.96
2016-12-06,5,2259.76
2016-12-07,1,11536.56
2016-12-07,2,78379.75
2016-12-07,3,35054.49
2016-12-07,4,10051.2
2016-12-07,5,3084.06
2016-12-08,1,6500.34
2016-12-08,2,93202.63
2016-12-08,3,28666.44
2016-12-08,4,5046.03
2016-12-08,5,2966.4
2016-12-09,1,6041.64
2016-12-09,2,56872.09
2016-12-09,3,33612.8
2016-12-09,4,3894.57
2016-12-09,5,3406.25
2016-12-10,1,9702.09
2016-12-10,2,47189.88
2016-12-10,3,29236.55
2016-12-10,4,3984.3
2016-12-10,5,2256.73
2016-12-11,1,7580.05
2016-12-11,2,67293.72
2016-12-11,3,48911.7
2016-12-11,4,3569.6
2016-12-11,5,2070.09
2016-12-12,1,10215.68
2016-12-12,2,50015.42
2016-12-12,3,49969.83
2016-12-12,4,9841.98
2016-12-12,5,1660.23
2016-12-13,1,10929.43
2016-12-13,2,85276.58
2016-12-13,3,49341.15
2016-12-13,4,8955.84
2016-12-13,5,2453.1
2016-12-14,1,11241.42
2016-12-14,2,81402.7
2016-12-14,3,49200.97
2016-12-14,4,9206.07
2016-12-14,5,2673.47
2016-12-15,1,11187.28
2016-12-15,2,90440.7
2016-12-15,3,58552.41
2016-12-15,4,10522.86
2016-12-15,5,3200.37
2016-12-16,1,11629.83
2016-12-16,2,93441.12
2016-12-16,3,45111.83
2016-12-16,4,10028.64
2016-12-16,5,2774.38
2016-12-17,1,9872.88
2016-12-17,2,82018.76
2016-12-17,3,28606.05
2016-12-17,4,5740.35
2016-12-17,5,3537.02
2016-12-18,1,7862.4
2016-12-18,2,72762.27
2016-12-18,3,50670.7
2016-12-18,4,3835.15
2016-12-18,5,4542.48
2016-12-19,1,11955.12
2016-12-19,2,57992.6
2016-12-19,3,52966.2
2016-12-19,4,8720.64
2016-12-19,5,1754.04
2016-12-20,1,10718.85
2016-12-20,2,90396.81
2016-12-20,3,49433.93
2016-12-20,4,11086.95
2016-12-20,5,2656.8
2016-12-21,1,11814.88
2016-12-21,2,91675.16
2016-12-21,3,54161.66
2016-12-21,4,10716.84
2016-12-21,5,2711.16
2016-12-22,1,11494.5
2016-12-22,2,95278.68
2016-12-22,3,54402.38
2016-12-22,4,9998.01
2016-12-22,5,3345.84
2016-12-23,1,11598.84
2016-12-23,2,81267.28
2016-12-23,3,28793.84
2016-12-23,4,8592.26
2016-12-23,5,2854.17
2016-12-24,1,7605.12
2016-12-24,2,88364.64
2016-12-24,3,20611.8
2016-12-24,4,2832.04
2016-12-24,5,2848.3
2016-12-25,1,6659.88
2016-12-25,2,60950.34
2016-12-25,3,44967.74
2016-12-25,4,2369.1
2016-12-25,5,2805.66
2016-12-26,1,9465.39
2016-12-26,2,42500.15
2016-12-26,3,51089.03
2016-12-26,4,7432.58
2016-12-26,5,1277.65
2016-12-27,1,10110.85
2016-12-27,2,70387.02
2016-12-27,3,53141.4
2016-12-27,4,9509.26
2016-12-27,5,2143.21
2016-12-28,1,10999.91
2016-12-28,2,80135.03
2016-12-28,3,46273.24
2016-12-28,4,9662.46
2016-12-28,5,2024.61
2016-12-29,1,10682.16
2016-12-29,2,80638.47
2016-12-29,3,47764.08
2016-12-29,4,10261.26
2016-12-29,5,2216.45
2016-12-30,1,10442.64
2016-12-30,2,77325.34
2016-12-30,3,19804.84
2016-12-30,4,8620.5
2016-12-30,5,2131.22
2016-12-31,1,5763.14
2016-12-31,2,87232.68
2016-12-31,3,18679.05
2016-12-31,4,2988.14
2016-12-31,5,2340.16
2017-01-01,1,6802.35
2017-01-01,2,50773.35
2017-01-01,3,44283.24
2017-01-01,4,2481.36
2017-01-01,5,1400.64
2017-01-02,1,10170.79
2017-01-02,2,45371.64
2017-01-02,3,40209.7
2017-01-02,4,7722.46
2017-01-02,5,678.04
2017-01-03,1,9253.16
2017-01-03,2,73812.04
2017-01-03,3,47234.88
2017-01-03,4,7546.56
2017-01-03,5,1415.88
2017-01-04,1,9182.99
2017-01-04,2,67248.6
2017-01-04,3,44343.04
2017-01-04,4,7780.8
2017-01-04,5,1831.68
2017-01-05,1,10506.72
2017-01-05,2,71052.3
2017-01-05,3,46592.05
2017-01-05,4,8634.49
2017-01-05,5,2051.19
2017-01-06,1,9008.64
2017-01-06,2,71578.56
2017-01-06,3,25706.59
2017-01-06,4,8789.52
2017-01-06,5,2055.24
2017-01-07,1,7849.52
2017-01-07,2,69747.86
2017-01-07,3,21542.92
2017-01-07,4,4586.59
2017-01-07,5,2156.76
2017-01-08,1,6164.55
2017-01-08,2,54661.44
2017-01-08,3,41243.3
2017-01-08,4,3488.16
2017-01-08,5,1615.86
2017-01-09,1,8644.35
2017-01-09,2,40784.45
2017-01-09,3,44896.95
2017-01-09,4,7668.2
2017-01-09,5,1019.15
2017-01-10,1,9573.9
2017-01-10,2,68046.72
2017-01-10,3,40521.39
2017-01-10,4,8920.59
2017-01-10,5,1768.71
2017-01-11,1,9252.18
2017-01-11,2,73720.19
2017-01-11,3,41392.26
2017-01-11,4,8573.89
2017-01-11,5,1942.38
2017-01-12,1,8907.44
2017-01-12,2,78370.01
2017-01-12,3,43373.48
2017-01-12,4,8718.32
2017-01-12,5,2107.08
2017-01-13,1,10178.12
2017-01-13,2,77585.78
2017-01-13,3,33720.72
2017-01-13,4,9533.7
2017-01-13,5,1967.58
2017-01-14,1,8096.69
2017-01-14,2,73474.9
2017-01-14,3,27403.92
2017-01-14,4,4296.32
2017-01-14,5,1998.88
2017-01-15,1,6187.26
2017-01-15,2,64664.38
2017-01-15,3,44392.53
2017-01-15,4,3927.97
2017-01-15,5,1263.08
2017-01-16,1,9975.66
2017-01-16,2,46127.71
2017-01-16,3,47069.3
2017-01-16,4,8811.65
2017-01-16,5,917.7
2017-01-17,1,9556.05
2017-01-17,2,54733.77
2017-01-17,3,39791.57
2017-01-17,4,8096.59
2017-01-17,5,1433.25
2017-01-18,1,8750.42
2017-01-18,2,76172.23
2017-01-18,3,49518.7
2017-01-18,4,8662.16
2017-01-18,5,1687.02
2017-01-19,1,9567.84
2017-01-19,2,78397.16
2017-01-19,3,42707.25
2017-01-19,4,9260.16
2017-01-19,5,1995.79
2017-01-20,1,9037.49
2017-01-20,2,53146.56
2017-01-20,3,30540.24
2017-01-20,4,9297.26
2017-01-20,5,1788.15
2017-01-21,1,7821.84
2017-01-21,2,69670.02
2017-01-21,3,25641.78
2017-01-21,4,4282.74
2017-01-21,5,2183.87
2017-01-22,1,5864.62
2017-01-22,2,61017.84
2017-01-22,3,46929.24
2017-01-22,4,3308.85
2017-01-22,5,1540.44
2017-01-23,1,9286.08
2017-01-23,2,45733.56
2017-01-23,3,37949.73
2017-01-23,4,7943.0
2017-01-23,5,1128.4
2017-01-24,1,8517.1
2017-01-24,2,72521.96
2017-01-24,3,42818.71
2017-01-24,4,9426.7
2017-01-24,5,1348.72
2017-01-25,1,8779.2
2017-01-25,2,72956.88
2017-01-25,3,45385.36
2017-01-25,4,8466.48
2017-01-25,5,1541.92
2017-01-26,1,9235.5
2017-01-26,2,67702.56
2017-01-26,3,46752.73
2017-01-26,4,7672.21
2017-01-26,5,1986.6
2017-01-27,1,9300.5
2017-01-27,2,75102.45
2017-01-27,3,25988.16
2017-01-27,4,9081.02
2017-01-27,5,1990.71
2017-01-28,1,7666.29
2017-01-28,2,78526.17
2017-01-28,3,25039.68
2017-01-28,4,4132.92
2017-01-28,5,2257.76
2017-01-29,1,6270.64
2017-01-29,2,55832.64
2017-01-29,3,47235.76
2017-01-29,4,4025.34
2017-01-29,5,1527.5
2017-01-30,1,10580.16
2017-01-30,2,47680.35
2017-01-30,3,45411.62
2017-01-30,4,8935.2
2017-01-30,5,1144.44
2017-01-31,1,8913.88
2017-01-31,2,79888.86
2017-01-31,3,46118.16
2017-01-31,4,9058.4
2017-01-31,5,1680.51
2017-02-01,1,9609.79
2017-02-01,2,79347.36
2017-02-01,3,46431.36
2017-02-01,4,7951.58
2017-02-01,5,2195.44
2017-02-02,1,10720.84
2017-02-02,2,78791.59
2017-02-02,3,52926.04
2017-02-02,4,8336.86
2017-02-02,5,2167.9
2017-02-03,1,9570.68
2017-02-03,2,76226.72
2017-02-03,3,26501.02
2017-02-03,4,9130.4
2017-02-03,5,2284.2
