n_sku,ds,y
5,2017-02-02,2430.0
1,2017-02-03,9766.0
2,2017-02-03,79543.0
3,2017-02-03,48556.0
4,2017-02-03,9040.0
5,2017-02-03,2834.0
1,2017-02-04,7612.0
2,2017-02-04,55722.0
3,2017-02-04,29122.0
4,2017-02-04,4183.0
5,2017-02-04,2016.0
1,2017-02-05,6156.0
2,2017-02-05,43471.0
3,2017-02-05,23532.0
4,2017-02-05,3252.0
5,2017-02-05,1036.0
1,2017-02-06,9712.0
2,2017-02-06,73087.0
3,2017-02-06,46052.0
4,2017-02-06,8863.0
5,2017-02-06,2002.0
1,2017-02-07,9779.0
2,2017-02-07,73097.0
3,2017-02-07,46100.0
4,2017-02-07,8523.0
5,2017-02-07,2363.0
1,2017-02-08,9674.0
2,2017-02-08,75645.0
3,2017-02-08,47299.0
4,2017-02-08,8573.0
5,2017-02-08,2352.0
1,2017-02-09,9785.0
2,2017-02-09,76441.0
3,2017-02-09,48597.0
4,2017-02-09,8864.0
5,2017-02-09,2329.0
1,2017-02-10,9901.0
2,2017-02-10,76808.0
3,2017-02-10,48681.0
4,2017-02-10,8893.0
5,2017-02-10,2700.0
1,2017-02-11,8355.0
2,2017-02-11,59307.0
3,2017-02-11,31762.0
4,2017-02-11,4329.0
5,2017-02-11,2379.0
1,2017-02-12,6267.0
2,2017-02-12,43217.0
3,2017-02-12,23141.0
4,2017-02-12,3398.0
5,2017-02-12,1132.0
1,2017-02-13,9635.0
2,2017-02-13,70502.0
3,2017-02-13,45111.0
4,2017-02-13,8457.0
5,2017-02-13,1849.0
1,2017-02-14,9739.0
2,2017-02-14,73572.0
3,2017-02-14,47430.0
4,2017-02-14,8801.0
5,2017-02-14,2107.6666666666665
1,2017-02-15,9912.0
2,2017-02-15,72132.0
3,2017-02-15,46244.0
4,2017-02-15,8671.0
5,2017-02-15,1654.0
1,2017-02-16,7751.0
2,2017-02-16,68006.0
3,2017-02-16,47103.0
4,2017-02-16,8784.0
5,2017-02-16,2809.0
1,2017-02-17,9431.0
2,2017-02-17,72331.0
3,2017-02-17,41239.0
4,2017-02-17,7712.0
5,2017-02-17,3137.0
1,2017-02-18,7673.0
2,2017-02-18,52376.0
3,2017-02-18,29355.0
4,2017-02-18,3989.0
5,2017-02-18,2639.0
1,2017-02-19,6331.0
2,2017-02-19,46476.0
3,2017-02-19,27069.0
4,2017-02-19,3450.0
5,2017-02-19,2061.0
1,2017-02-20,9073.0
2,2017-02-20,67558.0
3,2017-02-20,45005.0
4,2017-02-20,7860.0
5,2017-02-20,2589.0
1,2017-02-21,9082.0
2,2017-02-21,65788.0
3,2017-02-21,38696.0
4,2017-02-21,8526.0
5,2017-02-21,2721.0
1,2017-02-22,9274.0
2,2017-02-22,68793.0
3,2017-02-22,45447.0
4,2017-02-22,8335.0
5,2017-02-22,3075.0
1,2017-02-23,9933.0
2,2017-02-23,71651.0
3,2017-02-23,43211.0
4,2017-02-23,8718.0
5,2017-02-23,3299.0
1,2017-02-24,9764.0
2,2017-02-24,74484.0
3,2017-02-24,48591.0
4,2017-02-24,8553.0
5,2017-02-24,3276.0
1,2017-02-25,6639.0
2,2017-02-25,53970.0
3,2017-02-25,31603.0
4,2017-02-25,4771.0
5,2017-02-25,2477.0
1,2017-02-26,4770.0
2,2017-02-26,41438.0
3,2017-02-26,24125.0
4,2017-02-26,2876.0
5,2017-02-26,1508.0
1,2017-02-27,8477.25
2,2017-02-27,63097.0
3,2017-02-27,39980.0
4,2017-02-27,7026.25
5,2017-02-27,1369.0
1,2017-02-28,8681.25
2,2017-02-28,64039.5
3,2017-02-28,38942.25
4,2017-02-28,7313.5
5,2017-02-28,1239.0
1,2017-03-01,10766.0
2,2017-03-01,80849.0
3,2017-03-01,42865.0
4,2017-03-01,9214.0
5,2017-03-01,2804.0
1,2017-03-02,7962.0
2,2017-03-02,72048.0
3,2017-03-02,47192.0
4,2017-03-02,8875.0
5,2017-03-02,3089.0
1,2017-03-03,10307.0
2,2017-03-03,77002.0
3,2017-03-03,48241.0
4,2017-03-03,8285.0
5,2017-03-03,3491.0
1,2017-03-04,8239.0
2,2017-03-04,56590.0
3,2017-03-04,31311.0
4,2017-03-04,4050.0
5,2017-03-04,3126.0
1,2017-03-05,6159.0
2,2017-03-05,45707.0
3,2017-03-05,26145.0
4,2017-03-05,3387.0
5,2017-03-05,2143.0
1,2017-03-06,10035.0
2,2017-03-06,68138.0
3,2017-03-06,43384.0
4,2017-03-06,8292.0
5,2017-03-06,2755.0
1,2017-03-07,10547.0
2,2017-03-07,65626.0
3,2017-03-07,33730.0
4,2017-03-07,6770.0
5,2017-03-07,2766.0
1,2017-03-08,10677.0
2,2017-03-08,73105.0
3,2017-03-08,42762.0
4,2017-03-08,8957.0
5,2017-03-08,2903.0
1,2017-03-09,10383.0
2,2017-03-09,73293.0
3,2017-03-09,47907.0
4,2017-03-09,8698.0
5,2017-03-09,3078.0
1,2017-03-10,10532.0
2,2017-03-10,79662.0
3,2017-03-10,48890.0
4,2017-03-10,8633.0
5,2017-03-10,3535.0
1,2017-03-11,8234.0
2,2017-03-11,59324.0
3,2017-03-11,32469.0
4,2017-03-11,4235.0
5,2017-03-11,3549.0
1,2017-03-12,6556.0
2,2017-03-12,49069.0
3,2017-03-12,28015.0
4,2017-03-12,3417.0
5,2017-03-12,2452.0
1,2017-03-13,9503.0
2,2017-03-13,68392.0
3,2017-03-13,45759.0
4,2017-03-13,8200.0
5,2017-03-13,2571.0
1,2017-03-14,9782.0
2,2017-03-14,71776.0
3,2017-03-14,42789.0
4,2017-03-14,8989.0
5,2017-03-14,2848.0
1,2017-03-15,9582.0
2,2017-03-15,72463.0
3,2017-03-15,37615.0
4,2017-03-15,8157.0
5,2017-03-15,2566.0
1,2017-03-16,9695.0
2,2017-03-16,74566.0
3,2017-03-16,47551.0
4,2017-03-16,9010.0
5,2017-03-16,2959.0
1,2017-03-17,11340.0
2,2017-03-17,80475.0
3,2017-03-17,45916.0
4,2017-03-17,9487.0
5,2017-03-17,3381.0
1,2017-03-18,9619.0
2,2017-03-18,61843.0
3,2017-03-18,35259.0
4,2017-03-18,4260.0
5,2017-03-18,3908.0
1,2017-03-19,7119.0
2,2017-03-19,52066.0
3,2017-03-19,29521.0
4,2017-03-19,3960.0
5,2017-03-19,2235.0
1,2017-03-20,9691.0
2,2017-03-20,69834.0
3,2017-03-20,45577.0
4,2017-03-20,8581.0
5,2017-03-20,2654.0
1,2017-03-21,9893.0
2,2017-03-21,72400.0
3,2017-03-21,46160.0
4,2017-03-21,8543.0
5,2017-03-21,2904.0
1,2017-03-22,10204.0
2,2017-03-22,75788.0
3,2017-03-22,41563.0
4,2017-03-22,8629.0
5,2017-03-22,3001.0
1,2017-03-23,10458.0
2,2017-03-23,82297.0
3,2017-03-23,51674.0
4,2017-03-23,9141.0
5,2017-03-23,4018.0
1,2017-03-24,7541.0
2,2017-03-24,74054.8
3,2017-03-24,42202.8
4,2017-03-24,8064.2
5,2017-03-24,3256.0
1,2017-03-25,8470.0
2,2017-03-25,57125.0
3,2017-03-25,31528.0
4,2017-03-25,3695.0
5,2017-03-25,2709.0
1,2017-03-26,6622.0
2,2017-03-26,48590.0
3,2017-03-26,28244.0
4,2017-03-26,3479.0
5,2017-03-26,1887.0
1,2017-03-27,9792.0
2,2017-03-27,72197.0
3,2017-03-27,45347.0
4,2017-03-27,8216.0
5,2017-03-27,2532.0
1,2017-03-28,9630.0
2,2017-03-28,71686.0
3,2017-03-28,47366.0
4,2017-03-28,8628.0
5,2017-03-28,2880.0
1,2017-03-29,9891.0
2,2017-03-29,74510.0
3,2017-03-29,46361.0
4,2017-03-29,8339.0
5,2017-03-29,2732.0
1,2017-03-30,10293.0
2,2017-03-30,74919.0
3,2017-03-30,42552.0
4,2017-03-30,8983.0
5,2017-03-30,3082.0
1,2017-03-31,10711.0
2,2017-03-31,81366.0
3,2017-03-31,42231.0
4,2017-03-31,9645.0
5,2017-03-31,4554.0
1,2017-04-01,9462.0
2,2017-04-01,64920.0
3,2017-04-01,39793.0
4,2017-04-01,4645.0
5,2017-04-01,4010.0
1,2017-04-02,6610.0
2,2017-04-02,45788.0
3,2017-04-02,26412.0
4,2017-04-02,3359.0
5,2017-04-02,2277.0
1,2017-04-03,9819.0
2,2017-04-03,69984.0
3,2017-04-03,46318.0
4,2017-04-03,8377.0
5,2017-04-03,2860.0
1,2017-04-04,10134.0
2,2017-04-04,73096.0
3,2017-04-04,47664.0
4,2017-04-04,8814.0
5,2017-04-04,3111.0
1,2017-04-05,11139.0
2,2017-04-05,81313.0
3,2017-04-05,49019.0
4,2017-04-05,9534.0
5,2017-04-05,3089.0
1,2017-04-06,8100.0
2,2017-04-06,65160.0
3,2017-04-06,40941.0
4,2017-04-06,6907.5
5,2017-04-06,2335.0
1,2017-04-07,10510.0
2,2017-04-07,83259.0
3,2017-04-07,51535.0
4,2017-04-07,9422.0
5,2017-04-07,3594.0
1,2017-04-08,9070.0
2,2017-04-08,60668.0
3,2017-04-08,34359.0
4,2017-04-08,4361.0
5,2017-04-08,3606.0
1,2017-04-09,5658.0
2,2017-04-09,40563.0
3,2017-04-09,22840.0
4,2017-04-09,2885.0
5,2017-04-09,1699.0
1,2017-04-10,9831.0
2,2017-04-10,70090.0
3,2017-04-10,42158.0
4,2017-04-10,8179.0
5,2017-04-10,2097.0
1,2017-04-11,10254.0
2,2017-04-11,75351.0
3,2017-04-11,47990.0
4,2017-04-11,9168.0
5,2017-04-11,2894.0
1,2017-04-12,11651.0
2,2017-04-12,82772.0
3,2017-04-12,48108.0
4,2017-04-12,9895.0
5,2017-04-12,2865.0
1,2017-04-13,7805.0
2,2017-04-13,58389.0
3,2017-04-13,33130.0
4,2017-04-13,5849.0
5,2017-04-13,2868.0
1,2017-04-14,9263.25
2,2017-04-14,68705.75
3,2017-04-14,43662.5
4,2017-04-14,7573.5
5,2017-04-14,1706.0
1,2017-04-15,7935.0
2,2017-04-15,51090.0
3,2017-04-15,27318.0
4,2017-04-15,3453.0
5,2017-04-15,1847.0
1,2017-04-16,7238.0
2,2017-04-16,54545.0
3,2017-04-16,29119.0
4,2017-04-16,4186.0
5,2017-04-16,1795.0
1,2017-04-17,9573.0
2,2017-04-17,71897.0
3,2017-04-17,46009.0
4,2017-04-17,9436.0
5,2017-04-17,2469.0
1,2017-04-18,9483.0
2,2017-04-18,72612.0
3,2017-04-18,46957.0
4,2017-04-18,9069.0
5,2017-04-18,2785.0
1,2017-04-19,9630.0
2,2017-04-19,75343.0
3,2017-04-19,46975.0
4,2017-04-19,8837.0
5,2017-04-19,2854.0
1,2017-04-20,9906.0
2,2017-04-20,74760.0
3,2017-04-20,50647.0
4,2017-04-20,9118.0
5,2017-04-20,3260.0
1,2017-04-21,10186.0
2,2017-04-21,81213.0
3,2017-04-21,50719.0
4,2017-04-21,9065.0
5,2017-04-21,3575.0
1,2017-04-22,8972.0
2,2017-04-22,62543.0
3,2017-04-22,36771.0
4,2017-04-22,4405.0
5,2017-04-22,4126.0
1,2017-04-23,6455.0
2,2017-04-23,48587.0
3,2017-04-23,28387.0
4,2017-04-23,3627.0
5,2017-04-23,2734.0
1,2017-04-24,9399.0
2,2017-04-24,70640.0
3,2017-04-24,45316.0
4,2017-04-24,8716.0
5,2017-04-24,2433.0
1,2017-04-25,9397.0
2,2017-04-25,71223.0
3,2017-04-25,44781.0
4,2017-04-25,8623.0
5,2017-04-25,2581.0
1,2017-04-26,10067.0
2,2017-04-26,75248.0
3,2017-04-26,48329.0
4,2017-04-26,8831.0
5,2017-04-26,2970.0
1,2017-04-27,10357.0
2,2017-04-27,76901.0
3,2017-04-27,50016.0
4,2017-04-27,8682.0
5,2017-04-27,3197.0
1,2017-04-28,10975.0
2,2017-04-28,69289.0
3,2017-04-28,51071.0
4,2017-04-28,9304.0
5,2017-04-28,3163.0
1,2017-04-29,9299.0
2,2017-04-29,64073.0
3,2017-04-29,37034.0
4,2017-04-29,4618.0
5,2017-04-29,3634.0
1,2017-04-30,6594.0
2,2017-04-30,55213.0
3,2017-04-30,33193.0
4,2017-04-30,3778.0
5,2017-04-30,2711.0
1,2017-05-01,6714.0
2,2017-05-01,66478.8
3,2017-05-01,40334.2
4,2017-05-01,7457.8
5,2017-05-01,1760.0
1,2017-05-02,9880.0
2,2017-05-02,74487.0
3,2017-05-02,44058.0
4,2017-05-02,8865.0
5,2017-05-02,2489.0
1,2017-05-03,9872.0
2,2017-05-03,75250.0
3,2017-05-03,47695.0
4,2017-05-03,8600.0
5,2017-05-03,2795.0
1,2017-05-04,10592.0
2,2017-05-04,76880.0
3,2017-05-04,49628.0
4,2017-05-04,8567.0
5,2017-05-04,2902.0
1,2017-05-05,10646.0
2,2017-05-05,84046.0
3,2017-05-05,51110.0
4,2017-05-05,8637.0
5,2017-05-05,3405.0
1,2017-05-06,9209.0
2,2017-05-06,63475.0
3,2017-05-06,36290.0
4,2017-05-06,4403.0
5,2017-05-06,3863.0
1,2017-05-07,5895.0
2,2017-05-07,45465.0
3,2017-05-07,25547.0
4,2017-05-07,3063.0
5,2017-05-07,2235.0
1,2017-05-08,9153.0
2,2017-05-08,69487.0
3,2017-05-08,44616.0
4,2017-05-08,8187.0
5,2017-05-08,2630.0
1,2017-05-09,8667.0
2,2017-05-09,75183.0
3,2017-05-09,48068.0
4,2017-05-09,8742.0
5,2017-05-09,2795.0
1,2017-05-10,10402.0
2,2017-05-10,79367.0
3,2017-05-10,44056.0
4,2017-05-10,9461.0
5,2017-05-10,3186.0
1,2017-05-11,9362.0
2,2017-05-11,77827.0
3,2017-05-11,46653.0
4,2017-05-11,8768.0
5,2017-05-11,2649.0
1,2017-05-12,9740.0
2,2017-05-12,79399.0
3,2017-05-12,46844.0
4,2017-05-12,8776.0
5,2017-05-12,3012.0
1,2017-05-13,9385.0
2,2017-05-13,61016.0
3,2017-05-13,33904.0
4,2017-05-13,4149.0
5,2017-05-13,3297.0
1,2017-05-14,6164.0
2,2017-05-14,50578.0
3,2017-05-14,28985.0
4,2017-05-14,3875.0
5,2017-05-14,2458.0
1,2017-05-15,8983.0
2,2017-05-15,72006.0
3,2017-05-15,46143.0
4,2017-05-15,8518.0
5,2017-05-15,2649.0
1,2017-05-16,10013.0
2,2017-05-16,74757.0
3,2017-05-16,47125.0
4,2017-05-16,8962.0
5,2017-05-16,2759.0
1,2017-05-17,10040.0
2,2017-05-17,76033.0
3,2017-05-17,46445.0
4,2017-05-17,8901.0
5,2017-05-17,2929.0
1,2017-05-18,9646.0
2,2017-05-18,76975.0
3,2017-05-18,48045.0
4,2017-05-18,8961.0
5,2017-05-18,2869.0
1,2017-05-19,10362.0
2,2017-05-19,78315.0
3,2017-05-19,47674.0
4,2017-05-19,9223.0
5,2017-05-19,3177.0
1,2017-05-20,8830.0
2,2017-05-20,60456.0
3,2017-05-20,33651.0
4,2017-05-20,4185.0
5,2017-05-20,2997.0
1,2017-05-21,6208.0
2,2017-05-21,46150.0
3,2017-05-21,26094.0
4,2017-05-21,2938.0
5,2017-05-21,1914.0
1,2017-05-22,9724.0
2,2017-05-22,72326.0
3,2017-05-22,43736.0
4,2017-05-22,8708.0
5,2017-05-22,2373.0
1,2017-05-23,9998.0
2,2017-05-23,75799.0
3,2017-05-23,45168.0
4,2017-05-23,9224.0
5,2017-05-23,2718.0
1,2017-05-24,10576.0
2,2017-05-24,81457.0
3,2017-05-24,49695.0
4,2017-05-24,8812.0
5,2017-05-24,3148.0
1,2017-05-25,8708.25
2,2017-05-25,67785.0
3,2017-05-25,41912.0
4,2017-05-25,7414.25
5,2017-05-25,2330.0
1,2017-05-26,10231.0
2,2017-05-26,78221.0
3,2017-05-26,45943.0
4,2017-05-26,8958.0
5,2017-05-26,2647.0
1,2017-05-27,8500.0
2,2017-05-27,58682.0
3,2017-05-27,36467.0
4,2017-05-27,4451.0
5,2017-05-27,2015.0
1,2017-05-28,6257.0
2,2017-05-28,45553.0
3,2017-05-28,26338.0
4,2017-05-28,3788.0
5,2017-05-28,1887.0
1,2017-05-29,9552.0
2,2017-05-29,73591.0
3,2017-05-29,43803.0
4,2017-05-29,8424.0
5,2017-05-29,2393.0
1,2017-05-30,9897.0
2,2017-05-30,71939.0
3,2017-05-30,46205.0
4,2017-05-30,8611.0
5,2017-05-30,2721.0
1,2017-05-31,10098.0
2,2017-05-31,75131.0
3,2017-05-31,43862.0
4,2017-05-31,8693.0
5,2017-05-31,2733.0
1,2017-06-01,10155.0
2,2017-06-01,75429.0
3,2017-06-01,48451.0
4,2017-06-01,8580.0
5,2017-06-01,2830.0
1,2017-06-02,9997.0
2,2017-06-02,79077.0
3,2017-06-02,47123.0
4,2017-06-02,9008.0
5,2017-06-02,3114.0
1,2017-06-03,9115.0
2,2017-06-03,58939.0
3,2017-06-03,30938.0
4,2017-06-03,4226.0
5,2017-06-03,3113.0
1,2017-06-04,6005.0
2,2017-06-04,48656.0
3,2017-06-04,27293.0
4,2017-06-04,3677.0
5,2017-06-04,1858.0
1,2017-06-05,9656.0
2,2017-06-05,71873.0
3,2017-06-05,44952.0
4,2017-06-05,8506.0
5,2017-06-05,2484.0
1,2017-06-06,10506.0
2,2017-06-06,74234.0
3,2017-06-06,45764.0
4,2017-06-06,8611.0
5,2017-06-06,2648.0
1,2017-06-07,10089.0
2,2017-06-07,76142.0
3,2017-06-07,48004.0
4,2017-06-07,8486.0
5,2017-06-07,2667.0
1,2017-06-08,10709.0
2,2017-06-08,76659.0
3,2017-06-08,46265.0
4,2017-06-08,8762.0
5,2017-06-08,2855.0
1,2017-06-09,10545.0
2,2017-06-09,79847.0
3,2017-06-09,50094.0
4,2017-06-09,8415.0
5,2017-06-09,3057.0
1,2017-06-10,9238.0
2,2017-06-10,63198.0
3,2017-06-10,35998.0
4,2017-06-10,4030.0
5,2017-06-10,3573.0
1,2017-06-11,6555.0
2,2017-06-11,49327.0
3,2017-06-11,28465.0
4,2017-06-11,3161.0
5,2017-06-11,2530.0
1,2017-06-12,9843.0
2,2017-06-12,71546.0
3,2017-06-12,45873.0
4,2017-06-12,8193.0
5,2017-06-12,2547.0
1,2017-06-13,10029.0
2,2017-06-13,74206.0
3,2017-06-13,47585.0
4,2017-06-13,8054.0
5,2017-06-13,2764.0
1,2017-06-14,9999.0
2,2017-06-14,78634.0
3,2017-06-14,45106.0
4,2017-06-14,8266.0
5,2017-06-14,2732.0
1,2017-06-15,11437.0
2,2017-06-15,78330.0
3,2017-06-15,47971.0
4,2017-06-15,8618.0
5,2017-06-15,2972.0
1,2017-06-16,10835.0
2,2017-06-16,82314.0
3,2017-06-16,49897.0
4,2017-06-16,8675.0
5,2017-06-16,3085.0
1,2017-06-17,8086.0
2,2017-06-17,53107.0
3,2017-06-17,29826.0
4,2017-06-17,3126.0
5,2017-06-17,3102.0
1,2017-06-18,6879.0
2,2017-06-18,52519.0
3,2017-06-18,27498.0
4,2017-06-18,2956.0
5,2017-06-18,2318.0
1,2017-06-19,10158.0
2,2017-06-19,75643.0
3,2017-06-19,44048.0
4,2017-06-19,7508.0
5,2017-06-19,2354.0
1,2017-06-20,9182.5
2,2017-06-20,66589.25
3,2017-06-20,39889.75
4,2017-06-20,7076.0
5,2017-06-20,2173.0
1,2017-06-21,10157.0
2,2017-06-21,76892.0
3,2017-06-21,46500.0
4,2017-06-21,8576.0
5,2017-06-21,3044.0
1,2017-06-22,9923.0
2,2017-06-22,76680.0
3,2017-06-22,50496.0
4,2017-06-22,8413.0
5,2017-06-22,2976.0
1,2017-06-23,10855.0
2,2017-06-23,81197.0
3,2017-06-23,49635.0
4,2017-06-23,8448.0
5,2017-06-23,3176.0
1,2017-06-24,8964.0
2,2017-06-24,60171.0
3,2017-06-24,34386.0
4,2017-06-24,3874.0
5,2017-06-24,3572.0
1,2017-06-25,6246.0
2,2017-06-25,51395.0
3,2017-06-25,27627.0
4,2017-06-25,3795.0
5,2017-06-25,2282.0
1,2017-06-26,9784.0
2,2017-06-26,73203.0
3,2017-06-26,45911.0
4,2017-06-26,8317.0
5,2017-06-26,2417.0
1,2017-06-27,10531.0
2,2017-06-27,74774.0
3,2017-06-27,42207.0
4,2017-06-27,8243.0
5,2017-06-27,2716.0
1,2017-06-28,9759.0
2,2017-06-28,75318.0
3,2017-06-28,46349.0
4,2017-06-28,8552.0
5,2017-06-28,2750.0
1,2017-06-29,10098.0
2,2017-06-29,77518.0
3,2017-06-29,51573.0
4,2017-06-29,8405.0
5,2017-06-29,2824.0
1,2017-06-30,10717.0
2,2017-06-30,84758.0
3,2017-06-30,50756.0
4,2017-06-30,8633.0
5,2017-06-30,3128.0
1,2017-07-01,9261.0
2,2017-07-01,63122.0
3,2017-07-01,36051.0
4,2017-07-01,3902.0
5,2017-07-01,3784.0
1,2017-07-02,6700.0
2,2017-07-02,51254.0
3,2017-07-02,29288.0
4,2017-07-02,3215.0
5,2017-07-02,2204.0
1,2017-07-03,9546.0
2,2017-07-03,72254.0
3,2017-07-03,44880.0
4,2017-07-03,7653.0
5,2017-07-03,2451.0
1,2017-07-04,10663.0
2,2017-07-04,74717.0
3,2017-07-04,45837.0
4,2017-07-04,8359.0
5,2017-07-04,2704.0
1,2017-07-05,10122.0
2,2017-07-05,75919.0
3,2017-07-05,48904.0
4,2017-07-05,8010.0
5,2017-07-05,2796.0
1,2017-07-06,9998.0
2,2017-07-06,77023.0
3,2017-07-06,48704.0
4,2017-07-06,7815.0
5,2017-07-06,2521.0
1,2017-07-07,9692.0
2,2017-07-07,79325.0
3,2017-07-07,47487.0
4,2017-07-07,7741.0
5,2017-07-07,2603.0
1,2017-07-08,9416.0
2,2017-07-08,57561.0
3,2017-07-08,31586.0
4,2017-07-08,3669.0
5,2017-07-08,2695.0
1,2017-07-09,6089.0
2,2017-07-09,43031.0
3,2017-07-09,24680.0
4,2017-07-09,2963.0
5,2017-07-09,1883.0
1,2017-07-10,9416.0
2,2017-07-10,71809.0
3,2017-07-10,46468.0
4,2017-07-10,7592.0
5,2017-07-10,2491.0
1,2017-07-11,10479.0
2,2017-07-11,76408.0
3,2017-07-11,48869.0
4,2017-07-11,7821.0
5,2017-07-11,2654.0
1,2017-07-12,9953.0
2,2017-07-12,74843.0
3,2017-07-12,48552.0
4,2017-07-12,7855.0
5,2017-07-12,2733.0
1,2017-07-13,9233.0
2,2017-07-13,81221.0
3,2017-07-13,51384.0
4,2017-07-13,8217.0
5,2017-07-13,2811.0
1,2017-07-14,9880.0
2,2017-07-14,81777.0
3,2017-07-14,51170.0
4,2017-07-14,8316.0
5,2017-07-14,2850.0
1,2017-07-15,8700.0
2,2017-07-15,59898.0
3,2017-07-15,34776.0
4,2017-07-15,4057.0
5,2017-07-15,2608.0
1,2017-07-16,6385.0
2,2017-07-16,44811.0
3,2017-07-16,29175.0
4,2017-07-16,3205.0
5,2017-07-16,1718.0
1,2017-07-17,9524.0
2,2017-07-17,68675.0
3,2017-07-17,46625.0
4,2017-07-17,7471.0
5,2017-07-17,2190.0
1,2017-07-18,10282.0
2,2017-07-18,74856.0
3,2017-07-18,43875.0
4,2017-07-18,7868.0
5,2017-07-18,2507.0
1,2017-07-19,9743.0
2,2017-07-19,76229.0
3,2017-07-19,48493.0
4,2017-07-19,7659.0
5,2017-07-19,2440.0
1,2017-07-20,10485.0
2,2017-07-20,77171.0
3,2017-07-20,47330.0
4,2017-07-20,7644.0
5,2017-07-20,2746.0
1,2017-07-21,10667.0
2,2017-07-21,82445.0
3,2017-07-21,50280.0
4,2017-07-21,7731.0
5,2017-07-21,2920.0
1,2017-07-22,9439.0
2,2017-07-22,64318.0
3,2017-07-22,37610.0
4,2017-07-22,4237.0
5,2017-07-22,3193.0
1,2017-07-23,6767.0
2,2017-07-23,50388.0
3,2017-07-23,31231.0
4,2017-07-23,3267.0
5,2017-07-23,2172.0
1,2017-07-24,9696.0
2,2017-07-24,69164.0
3,2017-07-24,43743.0
4,2017-07-24,6755.0
5,2017-07-24,2357.0
1,2017-07-25,10251.0
2,2017-07-25,72595.0
3,2017-07-25,46423.0
4,2017-07-25,7209.0
5,2017-07-25,2563.0
1,2017-07-26,10207.0
2,2017-07-26,75353.0
3,2017-07-26,42695.0
4,2017-07-26,7410.0
5,2017-07-26,2761.0
1,2017-07-27,10582.0
2,2017-07-27,79488.0
3,2017-07-27,48820.0
4,2017-07-27,7353.0
5,2017-07-27,2868.0
1,2017-07-28,10898.0
2,2017-07-28,83311.0
3,2017-07-28,48066.0
4,2017-07-28,7372.0
5,2017-07-28,3086.0
1,2017-07-29,9641.0
2,2017-07-29,64193.0
3,2017-07-29,36320.0
4,2017-07-29,4065.0
5,2017-07-29,3245.0
1,2017-07-30,6058.0
2,2017-07-30,46591.0
3,2017-07-30,25867.0
4,2017-07-30,2946.0
5,2017-07-30,1889.0
1,2017-07-31,9589.0
2,2017-07-31,70550.0
3,2017-07-31,45320.0
4,2017-07-31,7267.0
5,2017-07-31,2496.0
1,2017-08-01,9199.0
2,2017-08-01,72129.0
3,2017-08-01,46436.0
4,2017-08-01,7283.0
5,2017-08-01,2643.0
1,2017-08-02,10642.0
2,2017-08-02,76834.0
3,2017-08-02,47238.0
4,2017-08-02,7199.0
5,2017-08-02,2753.0
1,2017-08-03,9041.0
2,2017-08-03,80990.0
3,2017-08-03,51071.0
4,2017-08-03,7361.0
5,2017-08-03,3083.0
1,2017-08-04,10376.0
2,2017-08-04,83511.0
3,2017-08-04,53163.0
4,2017-08-04,7564.0
5,2017-08-04,3527.0
1,2017-08-05,10361.0
2,2017-08-05,65558.0
3,2017-08-05,37384.0
4,2017-08-05,3793.0
5,2017-08-05,4081.0
1,2017-08-06,7206.0
2,2017-08-06,60600.0
3,2017-08-06,33610.0
4,2017-08-06,3074.0
5,2017-08-06,3299.0
1,2017-08-07,10111.0
2,2017-08-07,78185.0
3,2017-08-07,44677.0
4,2017-08-07,7044.0
5,2017-08-07,2745.0
1,2017-08-08,9919.0
2,2017-08-08,77614.0
3,2017-08-08,50454.0
4,2017-08-08,7162.0
5,2017-08-08,3204.0
1,2017-08-09,10937.0
2,2017-08-09,78862.0
3,2017-08-09,51562.0
4,2017-08-09,6839.0
5,2017-08-09,2723.0
1,2017-08-10,10494.0
2,2017-08-10,81542.0
3,2017-08-10,54622.0
4,2017-08-10,7140.0
5,2017-08-10,2951.0
1,2017-08-11,10128.0
2,2017-08-11,83309.0
3,2017-08-11,51394.0
4,2017-08-11,7192.0
5,2017-08-11,2878.0
1,2017-08-12,8882.0
2,2017-08-12,60026.0
3,2017-08-12,33693.0
4,2017-08-12,3493.0
5,2017-08-12,2840.0
1,2017-08-13,7284.0
2,2017-08-13,51435.0
3,2017-08-13,28745.0
4,2017-08-13,2826.0
5,2017-08-13,2377.0
1,2017-08-14,9324.0
2,2017-08-14,74346.0
3,2017-08-14,49681.0
4,2017-08-14,7153.0
5,2017-08-14,2346.0
1,2017-08-15,8762.0
2,2017-08-15,76781.0
3,2017-08-15,47021.0
4,2017-08-15,7216.0
5,2017-08-15,3006.0
1,2017-08-16,10125.0
2,2017-08-16,77701.0
3,2017-08-16,52387.0
4,2017-08-16,7096.0
5,2017-08-16,2659.0
1,2017-08-17,9617.0
2,2017-08-17,78965.0
3,2017-08-17,55489.0
4,2017-08-17,7031.0
5,2017-08-17,3018.0
1,2017-08-18,11233.0
2,2017-08-18,77572.0
3,2017-08-18,52044.0
4,2017-08-18,6972.0
5,2017-08-18,2836.0
1,2017-08-19,9385.0
2,2017-08-19,60804.0
3,2017-08-19,31369.0
4,2017-08-19,4073.0
5,2017-08-19,2916.0
1,2017-08-20,7345.0
2,2017-08-20,56883.0
3,2017-08-20,26924.0
4,2017-08-20,3182.0
5,2017-08-20,2655.0
1,2017-08-21,6863.0
2,2017-08-21,69126.0
3,2017-08-21,42948.75
