date,n_sku,demand
2016-07-18,3,45755.0
2016-07-18,4,8530.0
2016-07-18,5,2546.0
2016-07-19,1,9525.0
2016-07-19,2,74385.0
2016-07-19,3,45624.0
2016-07-19,4,8380.0
2016-07-19,5,2823.0
2016-07-20,1,9896.0
2016-07-20,2,76307.0
2016-07-20,3,46362.0
2016-07-20,4,8606.0
2016-07-20,5,2952.0
2016-07-21,1,9937.0
2016-07-21,2,77995.0
2016-07-21,3,48468.0
2016-07-21,4,8621.0
2016-07-21,5,2969.0
2016-07-22,1,10169.0
2016-07-22,2,80838.0
2016-07-22,3,49017.0
2016-07-22,4,8759.0
2016-07-22,5,3071.0
2016-07-23,1,8510.0
2016-07-23,2,62158.0
2016-07-23,3,34404.0
2016-07-23,4,4509.0
2016-07-23,5,3117.0
2016-07-24,1,6385.0
2016-07-24,2,51421.0
2016-07-24,3,28759.0
2016-07-24,4,3888.0
2016-07-24,5,2042.0
2016-07-25,1,8632.0
2016-07-25,2,66626.0
2016-07-25,3,41732.0
2016-07-25,4,7967.0
2016-07-25,5,2131.0
2016-07-26,1,8569.0
2016-07-26,2,66057.0
2016-07-26,3,42980.0
2016-07-26,4,7736.0
2016-07-26,5,1904.0
2016-07-27,1,9132.0
2016-07-27,2,73146.0
2016-07-27,3,46241.0
2016-07-27,4,8429.0
2016-07-27,5,2752.0
2016-07-28,1,9684.0
2016-07-28,2,78924.0
2016-07-28,3,47919.0
2016-07-28,4,8953.0
2016-07-28,5,1693.0
2016-07-29,1,10527.0
2016-07-29,2,80437.0
2016-07-29,3,48695.0
2016-07-29,4,8935.0
2016-07-29,5,1602.0
2016-07-30,1,8865.0
2016-07-30,2,63434.0
2016-07-30,3,34118.0
2016-07-30,4,4648.0
2016-07-30,5,3094.0
2016-07-31,1,5746.0
2016-07-31,2,44388.0
2016-07-31,3,24003.0
2016-07-31,4,3364.0
2016-07-31,5,1931.0
2016-08-01,1,9221.0
2016-08-01,2,71333.0
2016-08-01,3,45571.0
2016-08-01,4,8236.0
2016-08-01,5,2475.0
2016-08-02,1,9336.0
2016-08-02,2,74737.0
2016-08-02,3,46535.0
2016-08-02,4,8479.0
2016-08-02,5,2663.0
2016-08-03,1,9630.0
2016-08-03,2,75741.0
2016-08-03,3,49084.0
2016-08-03,4,8468.0
2016-08-03,5,2989.0
2016-08-04,1,9894.0
2016-08-04,2,78233.0
2016-08-04,3,50089.0
2016-08-04,4,8897.0
2016-08-04,5,3064.0
2016-08-05,1,9729.0
2016-08-05,2,81603.0
2016-08-05,3,50498.0
2016-08-05,4,8968.0
2016-08-05,5,3266.0
2016-08-06,1,9349.0
2016-08-06,2,65488.0
2016-08-06,3,35001.0
2016-08-06,4,4360.0
2016-08-06,5,3933.0
2016-08-07,1,7403.0
2016-08-07,2,56641.0
2016-08-07,3,26749.0
2016-08-07,4,3984.0
2016-08-07,5,3400.0
2016-08-08,1,8982.0
2016-08-08,2,72416.0
2016-08-08,3,47531.0
2016-08-08,4,8334.0
2016-08-08,5,2652.0
2016-08-09,1,9550.0
2016-08-09,2,74417.0
2016-08-09,3,47384.0
2016-08-09,4,8992.0
2016-08-09,5,2221.0
2016-08-10,1,9558.0
2016-08-10,2,77440.0
2016-08-10,3,49928.0
2016-08-10,4,8935.0
2016-08-10,5,2971.0
2016-08-11,1,9997.0
2016-08-11,2,80325.0
2016-08-11,3,51225.0
2016-08-11,4,9356.0
2016-08-11,5,3127.0
2016-08-12,1,10692.0
2016-08-12,2,83905.0
2016-08-12,3,53001.0
2016-08-12,4,9308.0
2016-08-12,5,3292.0
2016-08-13,1,8733.0
2016-08-13,2,63065.0
2016-08-13,3,34918.0
2016-08-13,4,4556.0
2016-08-13,5,3531.0
2016-08-14,1,6496.0
2016-08-14,2,54256.0
2016-08-14,3,30103.0
2016-08-14,4,3298.0
2016-08-14,5,2817.0
2016-08-15,1,6790.0
2016-08-15,2,48732.0
2016-08-15,3,26605.0
2016-08-15,4,3655.0
2016-08-15,5,1955.0
2016-08-16,1,10595.0
2016-08-16,2,77302.0
2016-08-16,3,49589.0
2016-08-16,4,9069.0
2016-08-16,5,2807.0
2016-08-17,1,9764.0
2016-08-17,2,77339.0
2016-08-17,3,51102.0
2016-08-17,4,8744.0
2016-08-17,5,3059.0
2016-08-18,1,10463.0
2016-08-18,2,79481.0
2016-08-18,3,53258.0
2016-08-18,4,8985.0
2016-08-18,5,3258.0
2016-08-19,1,10613.0
2016-08-19,2,82659.0
2016-08-19,3,53259.0
2016-08-19,4,9221.0
2016-08-19,5,3631.0
2016-08-20,1,9244.0
2016-08-20,2,62108.0
2016-08-20,3,33500.0
2016-08-20,4,4373.0
2016-08-20,5,3849.0
2016-08-21,1,6531.0
2016-08-21,2,51219.0
2016-08-21,3,28245.0
2016-08-21,4,3360.0
2016-08-21,5,3247.0
2016-08-22,1,8855.0
2016-08-22,2,71169.0
2016-08-22,3,49695.0
2016-08-22,4,8652.0
2016-08-22,5,2761.0
2016-08-23,1,9578.0
2016-08-23,2,74889.0
2016-08-23,3,50431.0
2016-08-23,4,9117.0
2016-08-23,5,3017.0
2016-08-24,1,9218.0
2016-08-24,2,76639.0
2016-08-24,3,51046.0
2016-08-24,4,8936.0
2016-08-24,5,3120.0
2016-08-25,1,9883.0
2016-08-25,2,79244.0
2016-08-25,3,51507.0
2016-08-25,4,9507.0
2016-08-25,5,3649.0
2016-08-26,1,10238.0
2016-08-26,2,83424.0
2016-08-26,3,53124.0
2016-08-26,4,9071.0
2016-08-26,5,3411.0
2016-08-27,1,7150.0
2016-08-27,2,53394.0
2016-08-27,3,27595.0
2016-08-27,4,3641.0
2016-08-27,5,2526.0
2016-08-28,1,5968.0
2016-08-28,2,45638.0
2016-08-28,3,24966.0
2016-08-28,4,3131.0
2016-08-28,5,2250.0
2016-08-29,1,9116.0
2016-08-29,2,72303.0
2016-08-29,3,48484.0
2016-08-29,4,8621.0
2016-08-29,5,1968.0
2016-08-30,1,9406.0
2016-08-30,2,73925.0
2016-08-30,3,51078.0
2016-08-30,4,8981.0
2016-08-30,5,2224.0
2016-08-31,1,9932.0
2016-08-31,2,76834.0
2016-08-31,3,50415.0
2016-08-31,4,8968.0
2016-08-31,5,2505.0
2016-09-01,1,10249.0
2016-09-01,2,78102.0
2016-09-01,3,52847.0
2016-09-01,4,8859.0
2016-09-01,5,3112.0
2016-09-02,1,10686.0
2016-09-02,2,82301.0
2016-09-02,3,44539.0
2016-09-02,4,8422.0
2016-09-02,5,3660.0
2016-09-03,1,9111.0
2016-09-03,2,62955.0
2016-09-03,3,34284.0
2016-09-03,4,4219.0
2016-09-03,5,4051.0
2016-09-04,1,6382.0
2016-09-04,2,49891.0
2016-09-04,3,21909.0
2016-09-04,4,2793.0
2016-09-04,5,2347.0
2016-09-05,1,9021.0
2016-09-05,2,69805.0
2016-09-05,3,47378.0
2016-09-05,4,8378.0
2016-09-05,5,2502.0
2016-09-06,1,8935.0
2016-09-06,2,70736.0
2016-09-06,3,48459.0
2016-09-06,4,7999.0
2016-09-06,5,2615.0
2016-09-07,1,9757.0
2016-09-07,2,75789.0
2016-09-07,3,50756.0
2016-09-07,4,8301.0
2016-09-07,5,2795.0
2016-09-08,1,10878.0
2016-09-08,2,79743.0
2016-09-08,3,52130.0
2016-09-08,4,8895.0
2016-09-08,5,3289.0
2016-09-09,1,10375.0
2016-09-09,2,84529.0
2016-09-09,3,53714.0
2016-09-09,4,9083.0
2016-09-09,5,3576.0
2016-09-10,1,9063.0
2016-09-10,2,68027.0
2016-09-10,3,36809.0
2016-09-10,4,4442.0
2016-09-10,5,4197.0
2016-09-11,1,6986.0
2016-09-11,2,60189.0
2016-09-11,3,32270.0
2016-09-11,4,4143.0
2016-09-11,5,2686.0
2016-09-12,1,8405.0
2016-09-12,2,67517.0
2016-09-12,3,45022.0
2016-09-12,4,7934.0
2016-09-12,5,2461.0
2016-09-13,1,9144.0
2016-09-13,2,71384.0
2016-09-13,3,47753.0
2016-09-13,4,7934.0
2016-09-13,5,2863.0
2016-09-14,1,10320.0
2016-09-14,2,78510.0
2016-09-14,3,50447.0
2016-09-14,4,8266.0
2016-09-14,5,2983.0
2016-09-15,1,10564.0
2016-09-15,2,80068.0
2016-09-15,3,53349.0
2016-09-15,4,8629.0
2016-09-15,5,3350.0
2016-09-16,1,10580.0
2016-09-16,2,84391.0
2016-09-16,3,52504.0
2016-09-16,4,8759.0
2016-09-16,5,2561.0
2016-09-17,1,9639.0
2016-09-17,2,64488.0
2016-09-17,3,34912.0
2016-09-17,4,4340.0
2016-09-17,5,3976.0
2016-09-18,1,6831.0
2016-09-18,2,54478.0
2016-09-18,3,29376.0
2016-09-18,4,3818.0
2016-09-18,5,3080.0
2016-09-19,1,9493.0
2016-09-19,2,74322.0
2016-09-19,3,48814.0
2016-09-19,4,8509.0
2016-09-19,5,704.0
2016-09-20,1,9785.0
2016-09-20,2,76373.0
2016-09-20,3,50681.0
2016-09-20,4,8678.0
2016-09-20,5,868.0
2016-09-21,1,9887.0
2016-09-21,2,76379.0
2016-09-21,3,49700.0
2016-09-21,4,8748.0
2016-09-21,5,2532.0
2016-09-22,1,10411.0
2016-09-22,2,81785.0
2016-09-22,3,52026.0
2016-09-22,4,9080.0
2016-09-22,5,2877.0
2016-09-23,1,10863.0
2016-09-23,2,83426.0
2016-09-23,3,52156.0
2016-09-23,4,8879.0
2016-09-23,5,1007.0
2016-09-24,1,8855.0
2016-09-24,2,65538.0
2016-09-24,3,36456.0
2016-09-24,4,4775.0
2016-09-24,5,11.0
2016-09-25,1,6685.0
2016-09-25,2,56698.0
2016-09-25,3,31804.0
2016-09-25,4,4428.0
2016-09-25,5,11.0
2016-09-26,1,9307.0
2016-09-26,2,72881.0
2016-09-26,3,48089.0
2016-09-26,4,8547.0
2016-09-26,5,14.0
2016-09-27,1,9581.0
2016-09-27,2,75352.0
2016-09-27,3,48561.0
2016-09-27,4,9235.0
2016-09-27,5,13.0
2016-09-28,1,10246.0
2016-09-28,2,79800.0
2016-09-28,3,50423.0
2016-09-28,4,9109.0
2016-09-28,5,
2016-09-29,1,10154.0
2016-09-29,2,80224.0
2016-09-29,3,53832.0
2016-09-29,4,9269.0
2016-09-29,5,
2016-09-30,1,9985.0
2016-09-30,2,83216.0
2016-09-30,3,54074.0
2016-09-30,4,9303.0
2016-09-30,5,
2016-10-01,1,8852.0
2016-10-01,2,71238.0
2016-10-01,3,37773.0
2016-10-01,4,4815.0
2016-10-01,5,
2016-10-02,1,6234.0
2016-10-02,2,47886.0
2016-10-02,3,25956.0
2016-10-02,4,3318.0
2016-10-02,5,
2016-10-03,1,9553.0
2016-10-03,2,74234.0
2016-10-03,3,49035.0
2016-10-03,4,8457.0
2016-10-03,5,
2016-10-04,1,9589.0
2016-10-04,2,77275.0
2016-10-04,3,51030.0
2016-10-04,4,8866.0
2016-10-04,5,
2016-10-05,1,9828.0
2016-10-05,2,77940.0
2016-10-05,3,51270.0
2016-10-05,4,8772.0
2016-10-05,5,
2016-10-06,1,10351.0
2016-10-06,2,82326.0
2016-10-06,3,53960.0
2016-10-06,4,9388.0
2016-10-06,5,
2016-10-07,1,10295.0
2016-10-07,2,83630.0
2016-10-07,3,52118.0
2016-10-07,4,9426.0
2016-10-07,5,
2016-10-08,1,8825.0
2016-10-08,2,64100.0
2016-10-08,3,33988.0
2016-10-08,4,5396.0
2016-10-08,5,
2016-10-09,1,7285.0
2016-10-09,2,60683.0
2016-10-09,3,19099.0
2016-10-09,4,3226.0
2016-10-09,5,
2016-10-10,1,6869.0
2016-10-10,2,48871.0
2016-10-10,3,27114.0
2016-10-10,4,4067.0
2016-10-10,5,
2016-10-11,1,10579.0
2016-10-11,2,81411.0
2016-10-11,3,52312.0
2016-10-11,4,9505.0
2016-10-11,5,241.0
2016-10-12,1,9859.0
2016-10-12,2,78843.0
2016-10-12,3,51165.0
2016-10-12,4,9059.0
2016-10-12,5,1042.0
2016-10-13,1,9990.0
2016-10-13,2,79684.0
2016-10-13,3,54355.0
2016-10-13,4,8980.0
2016-10-13,5,1288.0
2016-10-14,1,10281.0
2016-10-14,2,85733.0
2016-10-14,3,54843.0
2016-10-14,4,9511.0
2016-10-14,5,1499.0
2016-10-15,1,8337.0
2016-10-15,2,59763.0
2016-10-15,3,31610.0
2016-10-15,4,4126.0
2016-10-15,5,1461.0
2016-10-16,1,7760.0
2016-10-16,2,59231.0
2016-10-16,3,30923.0
2016-10-16,4,3838.0
2016-10-16,5,1345.0
2016-10-17,1,9501.0
2016-10-17,2,75205.0
2016-10-17,3,50672.0
2016-10-17,4,8775.0
2016-10-17,5,1524.0
2016-10-18,1,9426.0
2016-10-18,2,75720.0
2016-10-18,3,50579.0
2016-10-18,4,8769.0
2016-10-18,5,1698.0
2016-10-19,1,9682.0
2016-10-19,2,72632.0
2016-10-19,3,46630.0
2016-10-19,4,8804.0
2016-10-19,5,1822.0
2016-10-20,1,9910.0
2016-10-20,2,79711.0
2016-10-20,3,54099.0
2016-10-20,4,9276.0
2016-10-20,5,2044.0
2016-10-21,1,10168.0
2016-10-21,2,86453.0
2016-10-21,3,53788.0
2016-10-21,4,9658.0
2016-10-21,5,2290.0
2016-10-22,1,9107.0
2016-10-22,2,68626.0
2016-10-22,3,38102.0
2016-10-22,4,4784.0
2016-10-22,5,3437.0
2016-10-23,1,6823.0
2016-10-23,2,55891.0
2016-10-23,3,30592.0
2016-10-23,4,3881.0
2016-10-23,5,2229.0
2016-10-24,1,9665.0
2016-10-24,2,76321.0
2016-10-24,3,50300.0
2016-10-24,4,8885.0
2016-10-24,5,1930.0
2016-10-25,1,9124.0
2016-10-25,2,74217.0
2016-10-25,3,51350.0
2016-10-25,4,8926.0
2016-10-25,5,1925.0
2016-10-26,1,9985.0
2016-10-26,2,79065.0
2016-10-26,3,51271.0
2016-10-26,4,9233.0
2016-10-26,5,2264.0
2016-10-27,1,10222.0
2016-10-27,2,81341.0
2016-10-27,3,54297.0
2016-10-27,4,9059.0
2016-10-27,5,2442.0
2016-10-28,1,9649.0
2016-10-28,2,83519.0
2016-10-28,3,53676.0
2016-10-28,4,9765.0
2016-10-28,5,2968.0
2016-10-29,1,9405.0
2016-10-29,2,70303.0
2016-10-29,3,40545.0
2016-10-29,4,5069.0
2016-10-29,5,3216.0
2016-10-30,1,6974.0
2016-10-30,2,58550.0
2016-10-30,3,33796.0
2016-10-30,4,4070.0
2016-10-30,5,2105.0
2016-10-31,1,10057.0
2016-10-31,2,77186.0
2016-10-31,3,51373.0
2016-10-31,4,9053.0
2016-10-31,5,2052.0
2016-11-01,1,9034.0
2016-11-01,2,72038.0
2016-11-01,3,49695.0
2016-11-01,4,8401.0
2016-11-01,5,2180.0
2016-11-02,1,9922.0
2016-11-02,2,79718.0
2016-11-02,3,52842.0
2016-11-02,4,8588.0
2016-11-02,5,2421.0
2016-11-03,1,10369.0
2016-11-03,2,82178.0
2016-11-03,3,54641.0
2016-11-03,4,8737.0
2016-11-03,5,2547.0
2016-11-04,1,10437.0
2016-11-04,2,87164.0
2016-11-04,3,52034.0
2016-11-04,4,9990.0
2016-11-04,5,3862.0
2016-11-05,1,9644.0
2016-11-05,2,72247.0
2016-11-05,3,40382.0
2016-11-05,4,4772.0
2016-11-05,5,3913.0
2016-11-06,1,6872.0
2016-11-06,2,58503.0
2016-11-06,3,31397.0
2016-11-06,4,3747.0
2016-11-06,5,2102.0
2016-11-07,1,9730.0
2016-11-07,2,78327.0
2016-11-07,3,50850.0
2016-11-07,4,8768.0
2016-11-07,5,2089.0
2016-11-08,1,9369.0
2016-11-08,2,77774.0
2016-11-08,3,50865.0
2016-11-08,4,9084.0
2016-11-08,5,2473.0
2016-11-09,1,10196.0
2016-11-09,2,79496.0
2016-11-09,3,53080.0
2016-11-09,4,8697.0
2016-11-09,5,2530.0
2016-11-10,1,10400.0
2016-11-10,2,84432.0
2016-11-10,3,52705.0
2016-11-10,4,9089.0
2016-11-10,5,2684.0
2016-11-11,1,11168.0
2016-11-11,2,87066.0
2016-11-11,3,55481.0
2016-11-11,4,9228.0
2016-11-11,5,3060.0
2016-11-12,1,9688.0
2016-11-12,2,70940.0
2016-11-12,3,39507.0
2016-11-12,4,4526.0
2016-11-12,5,3622.0
2016-11-13,1,6782.0
2016-11-13,2,49114.0
2016-11-13,3,26975.0
2016-11-13,4,3300.0
2016-11-13,5,1684.0
2016-11-14,1,10007.0
2016-11-14,2,76707.0
2016-11-14,3,51841.0
2016-11-14,4,8666.0
2016-11-14,5,2446.0
2016-11-15,1,9840.0
2016-11-15,2,79056.0
2016-11-15,3,52679.0
2016-11-15,4,8692.0
2016-11-15,5,2508.0
2016-11-16,1,9778.0
2016-11-16,2,81331.0
2016-11-16,3,52810.0
2016-11-16,4,8635.0
2016-11-16,5,2724.0
2016-11-17,1,10083.0
2016-11-17,2,79932.0
2016-11-17,3,55516.0
2016-11-17,4,9405.0
2016-11-17,5,2677.0
2016-11-18,1,11498.0
2016-11-18,2,87142.0
2016-11-18,3,48207.0
2016-11-18,4,9401.0
2016-11-18,5,3338.0
2016-11-19,1,9521.0
2016-11-19,2,71329.0
2016-11-19,3,38113.0
2016-11-19,4,4551.0
2016-11-19,5,3452.0
2016-11-20,1,7255.0
2016-11-20,2,59457.0
2016-11-20,3,30086.0
2016-11-20,4,4072.0
2016-11-20,5,2271.0
2016-11-21,1,9832.0
2016-11-21,2,77270.0
2016-11-21,3,51037.0
2016-11-21,4,8825.0
2016-11-21,5,2262.0
2016-11-22,1,10082.0
2016-11-22,2,78790.0
2016-11-22,3,51627.0
2016-11-22,4,8957.0
2016-11-22,5,2565.0
2016-11-23,1,9911.0
2016-11-23,2,81115.0
2016-11-23,3,53030.0
2016-11-23,4,9008.0
2016-11-23,5,2753.0
2016-11-24,1,10457.0
2016-11-24,2,82426.0
2016-11-24,3,55380.0
2016-11-24,4,9229.0
2016-11-24,5,2893.0
2016-11-25,1,11236.0
2016-11-25,2,87124.0
2016-11-25,3,55022.0
2016-11-25,4,9300.0
2016-11-25,5,2605.0
2016-11-26,1,8573.0
2016-11-26,2,63976.0
2016-11-26,3,33037.0
2016-11-26,4,4796.0
2016-11-26,5,2665.0
2016-11-27,1,6728.0
2016-11-27,2,56995.0
2016-11-27,3,30784.0
2016-11-27,4,3762.0
2016-11-27,5,2277.0
2016-11-28,1,7067.0
2016-11-28,2,49752.0
2016-11-28,3,26975.0
2016-11-28,4,3836.0
2016-11-28,5,1629.0
2016-11-29,1,10039.0
2016-11-29,2,84367.0
2016-11-29,3,46284.0
2016-11-29,4,9398.0
2016-11-29,5,2773.0
2016-11-30,1,9606.0
2016-11-30,2,82658.0
2016-11-30,3,51605.0
2016-11-30,4,9539.0
2016-11-30,5,2693.0
2016-12-01,1,10241.0
2016-12-01,2,83920.0
2016-12-01,3,53787.0
2016-12-01,4,9828.0
2016-12-01,5,2803.0
2016-12-02,1,10585.0
2016-12-02,2,85393.0
2016-12-02,3,56064.0
2016-12-02,4,9296.0
2016-12-02,5,3238.0
2016-12-03,1,9191.0
2016-12-03,2,70514.0
2016-12-03,3,39107.0
2016-12-03,4,4870.0
2016-12-03,5,3659.0
2016-12-04,1,6436.0
2016-12-04,2,58160.0
2016-12-04,3,32119.0
2016-12-04,4,4364.0
2016-12-04,5,2245.0
2016-12-05,1,10202.0
2016-12-05,2,80598.0
2016-12-05,3,50615.0
2016-12-05,4,9165.0
2016-12-05,5,2404.0
2016-12-06,1,11066.0
2016-12-06,2,82505.0
2016-12-06,3,50229.0
2016-12-06,4,9952.0
2016-12-06,5,3147.0
2016-12-07,1,11772.0
2016-12-07,2,85507.0
2016-12-07,3,57363.0
2016-12-07,4,10470.0
2016-12-07,5,3090.0
2016-12-08,1,6633.0
2016-12-08,2,56309.0
2016-12-08,3,37693.0
2016-12-08,4,5097.0
2016-12-08,5,3125.0
2016-12-09,1,6567.0
2016-12-09,2,50202.0
2016-12-09,3,28956.0
2016-12-09,4,3573.0
2016-12-09,5,2191.0
2016-12-10,1,8901.0
2016-12-10,2,62309.0
2016-12-10,3,32320.0
2016-12-10,4,4194.0
2016-12-10,5,2091.0
2016-12-11,1,7505.0
2016-12-11,2,54962.0
2016-12-11,3,28385.0
2016-12-11,4,3880.0
2016-12-11,5,1677.0
2016-12-12,1,11104.0
2016-12-12,2,87914.0
2016-12-12,3,51486.0
2016-12-12,4,9649.0
2016-12-12,5,2405.0
2016-12-13,1,10027.0
2016-12-13,2,76795.0
2016-12-13,3,53731.0
2016-12-13,4,9329.0
2016-12-13,5,2647.0
2016-12-14,1,11021.0
2016-12-14,2,86134.0
2016-12-14,3,53055.0
2016-12-14,4,9899.0
2016-12-14,5,2991.0
2016-12-15,1,10757.0
2016-12-15,2,88152.0
2016-12-15,3,54067.0
2016-12-15,4,9654.0
2016-12-15,5,2831.0
2016-12-16,1,10869.0
2016-12-16,2,87254.0
2016-12-16,3,56847.0
2016-12-16,4,9832.0
2016-12-16,5,3434.0
2016-12-17,1,10616.0
2016-12-17,2,78239.0
2016-12-17,3,41387.0
2016-12-17,4,5467.0
2016-12-17,5,4206.0
2016-12-18,1,7488.0
2016-12-18,2,54710.0
2016-12-18,3,28895.0
2016-12-18,4,4037.0
2016-12-18,5,1866.0
2016-12-19,1,10968.0
2016-12-19,2,84483.0
2016-12-19,3,53905.0
2016-12-19,4,9084.0
2016-12-19,5,2460.0
2016-12-20,1,11283.0
2016-12-20,2,86486.0
2016-12-20,3,50444.0
2016-12-20,4,10559.0
2016-12-20,5,2658.0
2016-12-21,1,12056.0
2016-12-21,2,88221.0
2016-12-21,3,54323.0
2016-12-21,4,9923.0
2016-12-21,5,3098.0
2016-12-22,1,11850.0
2016-12-22,2,88334.0
2016-12-22,3,55267.0
2016-12-22,4,10099.0
2016-12-22,5,2883.0
2016-12-23,1,11716.0
2016-12-23,2,86632.0
2016-12-23,3,51323.0
2016-12-23,4,8858.0
2016-12-23,5,3130.0
2016-12-24,1,7456.0
2016-12-24,2,61566.0
2016-12-24,3,27164.0
2016-12-24,4,2804.0
2016-12-24,5,2574.0
2016-12-25,1,7239.0
2016-12-25,2,44737.0
2016-12-25,3,20820.0
2016-12-25,4,2235.0
2016-12-25,5,1265.0
2016-12-26,1,9561.0
2016-12-26,2,71098.0
2016-12-26,3,43658.0
2016-12-26,4,7907.0
2016-12-26,5,2003.0
2016-12-27,1,10643.0
2016-12-27,2,77801.0
2016-12-27,3,49601.0
2016-12-27,4,8971.0
2016-12-27,5,2177.0
2016-12-28,1,10891.0
2016-12-28,2,81453.0
2016-12-28,3,49205.0
2016-12-28,4,9473.0
2016-12-28,5,2285.0
2016-12-29,1,11364.0
2016-12-29,2,82261.0
2016-12-29,3,50297.0
2016-12-29,4,9414.0
2016-12-29,5,2342.0
2016-12-30,1,10041.0
2016-12-30,2,80771.0
2016-12-30,3,44226.0
2016-12-30,4,8210.0
2016-12-30,5,2272.0
2016-12-31,1,6131.0
2016-12-31,2,54595.0
2016-12-31,3,21527.0
2016-12-31,4,2819.0
2016-12-31,5,1459.0
2017-01-01,1,6735.0
2017-01-01,2,44482.0
2017-01-01,3,20085.0
2017-01-01,4,2532.0
2017-01-01,5,737.0
2017-01-02,1,9331.0
2017-01-02,2,69634.0
2017-01-02,3,41003.0
2017-01-02,4,7646.0
2017-01-02,5,1311.0
2017-01-03,1,9442.0
2017-01-03,2,70788.0
2017-01-03,3,42326.0
2017-01-03,4,7861.0
2017-01-03,5,1728.0
2017-01-04,1,9467.0
2017-01-04,2,71770.0
2017-01-04,3,43736.0
2017-01-04,4,8105.0
2017-01-04,5,1917.0
2017-01-05,1,9912.0
2017-01-05,2,74561.0
2017-01-05,3,45248.0
2017-01-05,4,8383.0
2017-01-05,5,1903.0
2017-01-06,1,9792.0
2017-01-06,2,76646.0
2017-01-06,3,45235.0
2017-01-06,4,8292.0
2017-01-06,5,1997.0
2017-01-07,1,7336.0
2017-01-07,2,56352.0
2017-01-07,3,28249.0
2017-01-07,4,4453.0
2017-01-07,5,1719.0
2017-01-08,1,5985.0
2017-01-08,2,42931.0
2017-01-08,3,22918.0
2017-01-08,4,3354.0
2017-01-08,5,935.0
2017-01-09,1,9295.0
2017-01-09,2,70882.0
2017-01-09,3,43414.0
2017-01-09,4,8335.0
2017-01-09,5,1653.0
2017-01-10,1,9118.0
2017-01-10,2,71573.0
2017-01-10,3,42759.0
2017-01-10,4,8337.0
2017-01-10,5,1962.0
2017-01-11,1,9441.0
2017-01-11,2,73243.0
2017-01-11,3,44529.0
2017-01-11,4,8489.0
2017-01-11,5,1951.0
2017-01-12,1,9682.0
2017-01-12,2,75326.0
2017-01-12,3,45486.0
2017-01-12,4,8632.0
2017-01-12,5,1929.0
2017-01-13,1,9602.0
2017-01-13,2,77342.0
2017-01-13,3,46142.0
2017-01-13,4,8910.0
2017-01-13,5,1922.0
2017-01-14,1,7567.0
2017-01-14,2,60434.0
2017-01-14,3,31812.0
2017-01-14,4,4384.0
2017-01-14,5,1388.0
2017-01-15,1,6126.0
2017-01-15,2,45671.0
2017-01-15,3,25374.0
2017-01-15,4,3671.0
2017-01-15,5,966.0
2017-01-16,1,9411.0
2017-01-16,2,60147.0
2017-01-16,3,43953.0
2017-01-16,4,8555.0
2017-01-16,5,1575.0
2017-01-17,1,9101.0
2017-01-17,2,71189.0
2017-01-17,3,43990.0
2017-01-17,4,8347.0
2017-01-17,5,1814.0
2017-01-18,1,8929.0
2017-01-18,2,71924.0
2017-01-18,3,43727.0
2017-01-18,4,8329.0
2017-01-18,5,1831.0
2017-01-19,1,10288.0
2017-01-19,2,57768.0
2017-01-19,3,45430.0
2017-01-19,4,8904.0
2017-01-19,5,1965.0
2017-01-20,1,9317.0
2017-01-20,2,74914.0
2017-01-20,3,44955.0
2017-01-20,4,8771.0
2017-01-20,5,2041.0
2017-01-21,1,7176.0
2017-01-21,2,56498.0
2017-01-21,3,28278.0
2017-01-21,4,4158.0
2017-01-21,5,1556.0
2017-01-22,1,6046.0
2017-01-22,2,47148.0
2017-01-22,3,25139.0
2017-01-22,4,3483.0
2017-01-22,5,1085.0
2017-01-23,1,9673.0
2017-01-23,2,74002.0
2017-01-23,3,43453.0
2017-01-23,4,8450.0
2017-01-23,5,1466.0
2017-01-24,1,8035.0
2017-01-24,2,68184.0
2017-01-24,3,41703.0
2017-01-24,4,8810.0
2017-01-24,5,1676.0
2017-01-25,1,9440.0
2017-01-25,2,72024.0
2017-01-25,3,44143.0
2017-01-25,4,8552.0
2017-01-25,5,1892.0
2017-01-26,1,9825.0
2017-01-26,2,72915.0
2017-01-26,3,44936.0
2017-01-26,4,8431.0
2017-01-26,5,1971.0
2017-01-27,1,9790.0
2017-01-27,2,76239.0
2017-01-27,3,45391.0
2017-01-27,4,8567.0
2017-01-27,5,2192.0
2017-01-28,1,7443.0
2017-01-28,2,58159.0
2017-01-28,3,28248.0
2017-01-28,4,4092.0
2017-01-28,5,1625.0
2017-01-29,1,6088.0
2017-01-29,2,49155.0
2017-01-29,3,26083.0
2017-01-29,4,3762.0
2017-01-29,5,1156.0
2017-01-30,1,10272.0
2017-01-30,2,77562.0
2017-01-30,3,45419.0
2017-01-30,4,8760.0
2017-01-30,5,1807.0
2017-01-31,1,9689.0
2017-01-31,2,74856.0
2017-01-31,3,44962.0
2017-01-31,4,8710.0
2017-01-31,5,2111.0
2017-02-01,1,9907.0
2017-02-01,2,73637.0
2017-02-01,3,46584.0
2017-02-01,4,8738.0
2017-02-01,5,2282.0
2017-02-02,1,10114.0
2017-02-02,2,75472.0
2017-02-02,3,48366.0
2017-02-02,4,8869.0
2017-02-02,5,2430.0
2017-02-03,1,9766.0
2017-02-03,2,79543.0
2017-02-03,3,48556.0
2017-02-03,4,9040.0
2017-02-03,5,2834.0
