date,n_sku,demand
2016-07-18,4,7847.6
2016-07-18,5,2387.17
2016-07-19,1,8953.5
2016-07-19,2,76350.92
2016-07-19,3,47289.24
2016-07-19,4,8212.4
2016-07-19,5,2698.76
2016-07-20,1,10291.84
2016-07-20,2,80335.8
2016-07-20,3,45559.92
2016-07-20,4,8003.58
2016-07-20,5,2879.46
2016-07-21,1,9837.63
2016-07-21,2,83174.63
2016-07-21,3,48036.66
2016-07-21,4,8534.79
2016-07-21,5,2715.84
2016-07-22,1,10067.31
2016-07-22,2,82674.7
2016-07-22,3,33027.84
2016-07-22,4,8671.41
2016-07-22,5,2701.79
2016-07-23,1,8254.7
2016-07-23,2,79221.24
2016-07-23,3,27608.64
2016-07-23,4,4328.64
2016-07-23,5,3163.13
2016-07-24,1,6959.65
2016-07-24,2,67752.22
2016-07-24,3,37976.12
2016-07-24,4,3849.12
2016-07-24,5,3085.83
2016-07-25,1,8027.76
2016-07-25,2,50906.79
2016-07-25,3,43409.8
2016-07-25,4,7409.309999999999
2016-07-25,5,2001.16
2016-07-26,1,9168.83
2016-07-26,2,63960.96
2016-07-26,3,46703.41
2016-07-26,4,7581.28
2016-07-26,5,2067.07
2016-07-27,1,9862.56
2016-07-27,2,64735.86
2016-07-27,3,46481.43
2016-07-27,4,9019.03
2016-07-27,5,1999.2
2016-07-28,1,9296.64
2016-07-28,2,74608.92
2016-07-28,3,44799.4
2016-07-28,4,8326.29
2016-07-28,5,2504.32
2016-07-29,1,10632.27
2016-07-29,2,82080.96
2016-07-29,3,35482.72
2016-07-29,4,8577.6
2016-07-29,5,1811.51
2016-07-30,1,9308.25
2016-07-30,2,83654.48
2016-07-30,3,21842.73
2016-07-30,4,4369.12
2016-07-30,5,1457.82
2016-07-31,1,5573.62
2016-07-31,2,61530.98
2016-07-31,3,41925.32
2016-07-31,4,3498.56
2016-07-31,5,3155.88
2016-08-01,1,8944.37
2016-08-01,2,47939.04
2016-08-01,3,47465.7
2016-08-01,4,8153.64
2016-08-01,5,2008.24
2016-08-02,1,9055.92
2016-08-02,2,74186.32
2016-08-02,3,48593.16
2016-08-02,4,7715.89
2016-08-02,5,2623.5
2016-08-03,1,8763.3
2016-08-03,2,73242.26
2016-08-03,3,47584.55
2016-08-03,4,8383.32
2016-08-03,5,2423.33
2016-08-04,1,9003.54
2016-08-04,2,71196.54
2016-08-04,3,48478.08
2016-08-04,4,8452.15
2016-08-04,5,2899.33
2016-08-05,1,9047.97
2016-08-05,2,71974.36
2016-08-05,3,37451.07
2016-08-05,4,9237.04
2016-08-05,5,2910.8
2016-08-06,1,9722.96
2016-08-06,2,88131.24
2016-08-06,3,26214.02
2016-08-06,4,4447.2
2016-08-06,5,3298.66
2016-08-07,1,8069.27
2016-08-07,2,60903.84
2016-08-07,3,48956.93
2016-08-07,4,4183.2
2016-08-07,5,3972.33
2016-08-08,1,9341.28
2016-08-08,2,56074.59
2016-08-08,3,51174.72
2016-08-08,4,8250.66
2016-08-08,5,3332.0
2016-08-09,1,9072.5
2016-08-09,2,73864.32
2016-08-09,3,50926.56
2016-08-09,4,8542.4
2016-08-09,5,2705.04
2016-08-10,1,10418.22
2016-08-10,2,79626.19
2016-08-10,3,51737.25
2016-08-10,4,8220.2
2016-08-10,5,2398.68
2016-08-11,1,10596.82
2016-08-11,2,80537.6
2016-08-11,3,54591.03
2016-08-11,4,9730.24
2016-08-11,5,3238.39
2016-08-12,1,11226.6
2016-08-12,2,78718.5
2016-08-12,3,33870.46
2016-08-12,4,8749.52
2016-08-12,5,2908.11
2016-08-13,1,9431.64
2016-08-13,2,88100.25
2016-08-13,3,28296.82
2016-08-13,4,4237.08
2016-08-13,5,3226.16
2016-08-14,1,6236.16
2016-08-14,2,58650.45
2016-08-14,3,28999.45
2016-08-14,4,3265.02
2016-08-14,5,3707.55
2016-08-15,1,6246.8
2016-08-15,2,49915.52
2016-08-15,3,46117.77
2016-08-15,4,3399.15
2016-08-15,5,2704.32
2016-08-16,1,10806.9
2016-08-16,2,44833.44
2016-08-16,3,47013.84
2016-08-16,4,8615.55
2016-08-16,5,2130.95
2016-08-17,1,9471.08
2016-08-17,2,80394.08
2016-08-17,3,57518.64
2016-08-17,4,8918.88
2016-08-17,5,2638.58
2016-08-18,1,9835.22
2016-08-18,2,78112.39
2016-08-18,3,51128.64
2016-08-18,4,9074.85
2016-08-18,5,3089.59
2016-08-19,1,9976.22
2016-08-19,2,85839.48
2016-08-19,3,32830.0
2016-08-19,4,8391.11
2016-08-19,5,2964.78
2016-08-20,1,8689.36
2016-08-20,2,80179.23
2016-08-20,3,29657.25
2016-08-20,4,4766.57
2016-08-20,5,3667.31
2016-08-21,1,7053.48
2016-08-21,2,65213.4
2016-08-21,3,53670.6
2016-08-21,4,3662.4
2016-08-21,5,3772.02
2016-08-22,1,8766.45
2016-08-22,2,50194.62
2016-08-22,3,48413.76
2016-08-22,4,8565.48
2016-08-22,5,3344.41
2016-08-23,1,10056.9
2016-08-23,2,69745.62
2016-08-23,3,54108.76
2016-08-23,4,8296.47
2016-08-23,5,2595.34
2016-08-24,1,8757.1
2016-08-24,2,74140.11
2016-08-24,3,56142.63
2016-08-24,4,9472.16
2016-08-24,5,2956.66
2016-08-25,1,9685.34
2016-08-25,2,73573.44
2016-08-25,3,54717.72
2016-08-25,4,9316.86
2016-08-25,5,3088.8
2016-08-26,1,9418.96
2016-08-26,2,80828.88
2016-08-26,3,25111.45
2016-08-26,4,8889.58
2016-08-26,5,3539.53
2016-08-27,1,6649.5
2016-08-27,2,85926.72
2016-08-27,3,27212.94
2016-08-27,4,3313.31
2016-08-27,5,3342.78
2016-08-28,1,6445.44
2016-08-28,2,58199.46
2016-08-28,3,47999.16
2016-08-28,4,3381.48
2016-08-28,5,2677.56
2016-08-29,1,8386.72
2016-08-29,2,42443.34
2016-08-29,3,46480.98
2016-08-29,4,8362.37
2016-08-29,5,2047.5
2016-08-30,1,9594.12
2016-08-30,2,65795.73
2016-08-30,3,52935.75
2016-08-30,4,8621.76
2016-08-30,5,2086.08
2016-08-31,1,10527.92
2016-08-31,2,70968.0
2016-08-31,3,48090.77
2016-08-31,4,8878.32
2016-08-31,5,2290.72
2016-09-01,1,10863.94
2016-09-01,2,73760.64
2016-09-01,3,45875.17
2016-09-01,4,9390.54
2016-09-01,5,2630.25
2016-09-02,1,11113.44
2016-09-02,2,71072.82
2016-09-02,3,34969.68
2016-09-02,4,8506.22
2016-09-02,5,2987.52
2016-09-03,1,9657.66
2016-09-03,2,77362.94
2016-09-03,3,22785.36
2016-09-03,4,4261.19
2016-09-03,5,3623.4
2016-09-04,1,5871.44
2016-09-04,2,68620.95
2016-09-04,3,48325.56
2016-09-04,4,2932.65
2016-09-04,5,4334.57
2016-09-05,1,8209.11
2016-09-05,2,50389.91
2016-09-05,3,47005.23
2016-09-05,4,8964.46
2016-09-05,5,2276.59
2016-09-06,1,8756.3
2016-09-06,2,76087.45
2016-09-06,3,53801.36
2016-09-06,4,8558.93
2016-09-06,5,2376.9
2016-09-07,1,9269.15
2016-09-07,2,65784.48
2016-09-07,3,56300.4
2016-09-07,4,7553.91
2016-09-07,5,2588.85
2016-09-08,1,10551.66
2016-09-08,2,79578.45
2016-09-08,3,55325.42
2016-09-08,4,9161.85
2016-09-08,5,3046.55
2016-09-09,1,9856.25
2016-09-09,2,76553.28
2016-09-09,3,34600.46
2016-09-09,4,9627.98
2016-09-09,5,3025.88
2016-09-10,1,9697.41
2016-09-10,2,81147.84
2016-09-10,3,35174.3
2016-09-10,4,4175.48
2016-09-10,5,3826.32
2016-09-11,1,7614.74
2016-09-11,2,73469.16
2016-09-11,3,46372.66
2016-09-11,4,4515.87
2016-09-11,5,4364.88
2016-09-12,1,9077.4
2016-09-12,2,59587.11
2016-09-12,3,44410.29
2016-09-12,4,7457.96
2016-09-12,5,2712.86
2016-09-13,1,9692.64
2016-09-13,2,64816.32
2016-09-13,3,49438.06
2016-09-13,4,7537.3
2016-09-13,5,2436.39
2016-09-14,1,11248.8
2016-09-14,2,68528.64
2016-09-14,3,50681.55
2016-09-14,4,8431.32
2016-09-14,5,2719.85
2016-09-15,1,10880.92
2016-09-15,2,74584.5
2016-09-15,3,55654.24
2016-09-15,4,8370.13
2016-09-15,5,2804.02
2016-09-16,1,11320.6
2016-09-16,2,79267.32
2016-09-16,3,37006.72
2016-09-16,4,8846.59
2016-09-16,5,3618.0
2016-09-17,1,9542.61
2016-09-17,2,89454.46
2016-09-17,3,28788.48
2016-09-17,4,4557.0
2016-09-17,5,2381.73
2016-09-18,1,6352.83
2016-09-18,2,69647.04
2016-09-18,3,46861.44
2016-09-18,4,4008.9
2016-09-18,5,3936.24
2016-09-19,1,8828.49
2016-09-19,2,49574.98
2016-09-19,3,52201.43
2016-09-19,4,7828.28
2016-09-19,5,3264.8
2016-09-20,1,9980.7
2016-09-20,2,81010.98
2016-09-20,3,48209.0
2016-09-20,4,9459.02
2016-09-20,5,647.68
2016-09-21,1,8997.17
2016-09-21,2,80191.65
2016-09-21,3,55147.56
2016-09-21,4,9360.36
2016-09-21,5,902.72
2016-09-22,1,10827.44
2016-09-22,2,70268.68
2016-09-22,3,49026.64
2016-09-22,4,8262.8
2016-09-22,5,2430.72
2016-09-23,1,10537.11
2016-09-23,2,76877.9
2016-09-23,3,33539.52
2016-09-23,4,9500.53
2016-09-23,5,2963.31
2016-09-24,1,8500.8
2016-09-24,2,81757.48
2016-09-24,3,32440.08
2016-09-24,4,4918.25
2016-09-24,5,1067.42
2016-09-25,1,6885.55
2016-09-25,2,68814.9
2016-09-25,3,45684.55
2016-09-25,4,4737.96
2016-09-25,5,10.45
2016-09-26,1,9772.35
2016-09-26,2,53296.12
2016-09-26,3,46618.56
2016-09-26,4,8632.47
2016-09-26,5,10.67
2016-09-27,1,8910.33
2016-09-27,2,76525.05
2016-09-27,3,52439.92
2016-09-27,4,9696.75
2016-09-27,5,14.14
2016-09-28,1,11168.14
2016-09-28,2,70830.88
2016-09-28,3,52217.04
2016-09-28,4,9837.72
2016-09-28,5,12.22
2016-09-29,1,11067.86
2016-09-29,2,82194.0
2016-09-29,3,50829.56
2016-09-29,4,8805.55
2016-09-29,5,2520.7
2016-09-30,1,9286.05
2016-09-30,2,77817.28
2016-09-30,3,34751.16
2016-09-30,4,8744.82
2016-09-30,5,2936.01
2016-10-01,1,8320.88
2016-10-01,2,80719.52
2016-10-01,3,24398.64
2016-10-01,4,4526.1
2016-10-01,5,2646.98
2016-10-02,1,6608.04
2016-10-02,2,70525.62
2016-10-02,3,45112.2
2016-10-02,4,3616.62
2016-10-02,5,2542.3866666666663
2016-10-03,1,9170.88
2016-10-03,2,45012.84
2016-10-03,3,48988.8
2016-10-03,4,8372.43
2016-10-03,5,1874.07
2016-10-04,1,9397.22
2016-10-04,2,72006.98
2016-10-04,3,49731.9
2016-10-04,4,8245.38
2016-10-04,5,1816.98
2016-10-05,1,10515.96
2016-10-05,2,70320.25
2016-10-05,3,50722.4
2016-10-05,4,8596.56
2016-10-05,5,1313.76
2016-10-06,1,11075.57
2016-10-06,2,75601.8
2016-10-06,3,48990.92
2016-10-06,4,8543.08
2016-10-06,5,1777.7066666666665
2016-10-07,1,9471.4
2016-10-07,2,76563.18
2016-10-07,3,35007.64
2016-10-07,4,9237.48
2016-10-07,5,1847.68
2016-10-08,1,8207.25
2016-10-08,2,90320.4
2016-10-08,3,19480.98
2016-10-08,4,5342.04
2016-10-08,5,2049.623333333333
2016-10-09,1,7649.25
2016-10-09,2,67946.0
2016-10-09,3,29554.26
2016-10-09,4,3129.22
2016-10-09,5,2596.48
2016-10-10,1,7143.76
2016-10-10,2,63717.15
2016-10-10,3,48127.04
2016-10-10,4,3985.66
2016-10-10,5,1741.56
2016-10-11,1,11531.11
2016-10-11,2,52780.68
2016-10-11,3,52699.95
2016-10-11,4,9124.8
2016-10-11,5,2000.513333333333
2016-10-12,1,9563.23
2016-10-12,2,74084.01
2016-10-12,3,53267.9
2016-10-12,4,9149.59
2016-10-12,5,262.69
2016-10-13,1,10289.7
2016-10-13,2,74112.42
2016-10-13,3,49907.13
2016-10-13,4,9339.2
2016-10-13,5,1021.16
2016-10-14,1,10383.81
2016-10-14,2,74902.96
2016-10-14,3,33822.7
2016-10-14,4,8940.34
2016-10-14,5,1326.64
2016-10-15,1,8253.63
2016-10-15,2,90876.98
2016-10-15,3,28449.16
2016-10-15,4,4291.04
2016-10-15,5,1633.91
2016-10-16,1,7372.0
2016-10-16,2,58567.74
2016-10-16,3,52698.88
2016-10-16,4,4145.04
2016-10-16,5,1563.27
2016-10-17,1,10071.06
2016-10-17,2,61007.93
2016-10-17,3,51590.58
2016-10-17,4,9389.25
2016-10-17,5,1331.55
2016-10-18,1,10180.08
2016-10-18,2,69940.65
2016-10-18,3,48495.2
2016-10-18,4,8418.24
2016-10-18,5,1493.52
2016-10-19,1,9004.26
2016-10-19,2,74205.6
2016-10-19,3,53017.02
2016-10-19,4,9332.24
2016-10-19,5,1850.82
2016-10-20,1,10108.2
2016-10-20,2,70453.04
2016-10-20,3,58091.04
2016-10-20,4,9832.56
2016-10-20,5,1694.46
2016-10-21,1,9456.24
2016-10-21,2,81305.22
2016-10-21,3,40769.14
2016-10-21,4,9368.26
2016-10-21,5,2105.32
2016-10-22,1,9015.93
2016-10-22,2,85588.47
2016-10-22,3,29062.4
2016-10-22,4,4927.52
2016-10-22,5,2175.5
2016-10-23,1,6754.77
2016-10-23,2,70684.78
2016-10-23,3,51809.0
2016-10-23,4,4191.48
2016-10-23,5,3471.37
2016-10-24,1,10341.55
2016-10-24,2,58685.55
2016-10-24,3,55458.0
2016-10-24,4,9151.55
2016-10-24,5,2050.68
2016-10-25,1,9580.2
2016-10-25,2,81663.47
2016-10-25,3,54859.97
2016-10-25,4,8122.66
2016-10-25,5,2007.2
2016-10-26,1,9885.15
2016-10-26,2,73474.83
2016-10-26,3,52668.09
2016-10-26,4,9602.32
2016-10-26,5,1771.0
2016-10-27,1,11141.98
2016-10-27,2,75111.75
2016-10-27,3,49918.68
2016-10-27,4,9602.54
2016-10-27,5,2467.76
2016-10-28,1,10131.45
2016-10-28,2,75647.13
2016-10-28,3,41355.9
2016-10-28,4,9276.75
2016-10-28,5,2564.1
2016-10-29,1,9499.05
2016-10-29,2,77672.67
2016-10-29,3,31430.28
2016-10-29,4,5474.52
2016-10-29,5,3175.76
2016-10-30,1,7392.44
2016-10-30,2,65381.79
2016-10-30,3,55482.84
2016-10-30,4,3907.2
2016-10-30,5,3280.32
2016-10-31,1,10157.57
2016-10-31,2,56208.0
2016-10-31,3,45222.45
2016-10-31,4,8600.35
2016-10-31,5,1936.6
2016-11-01,1,9214.68
2016-11-01,2,74098.56
2016-11-01,3,52313.58
2016-11-01,4,8905.06
2016-11-01,5,2010.96
2016-11-02,1,9723.56
2016-11-02,2,71317.62
2016-11-02,3,51908.95
2016-11-02,4,8502.12
2016-11-02,5,2027.4
2016-11-03,1,9954.24
2016-11-03,2,83703.9
2016-11-03,3,52554.34
2016-11-03,4,9086.48
2016-11-03,5,2299.95
2016-11-04,1,10019.52
2016-11-04,2,75603.76
2016-11-04,3,42401.1
2016-11-04,4,10089.9
2016-11-04,5,2343.24
2016-11-05,1,10029.76
2016-11-05,2,80190.88
2016-11-05,3,32024.94
2016-11-05,4,4342.52
2016-11-05,5,3900.62
2016-11-06,1,7421.76
2016-11-06,2,68634.65
2016-11-06,3,55426.5
2016-11-06,4,3709.53
2016-11-06,5,3717.35
2016-11-07,1,9243.5
2016-11-07,2,57917.97
2016-11-07,3,51373.65
2016-11-07,4,8417.28
2016-11-07,5,1975.88
2016-11-08,1,10024.83
2016-11-08,2,75977.19
2016-11-08,3,55203.2
2016-11-08,4,9356.52
2016-11-08,5,1963.66
2016-11-09,1,10909.72
2016-11-09,2,73107.56
2016-11-09,3,55340.25
2016-11-09,4,8610.03
2016-11-09,5,2695.57
2016-11-10,1,11336.0
2016-11-10,2,72341.36
2016-11-10,3,50487.71
2016-11-10,4,8452.77
2016-11-10,5,2757.7
2016-11-11,1,11279.68
2016-11-11,2,88653.6
2016-11-11,3,40692.21
2016-11-11,4,9781.68
2016-11-11,5,2818.2
2016-11-12,1,9494.24
2016-11-12,2,81842.04
2016-11-12,3,26705.25
2016-11-12,4,4571.26
2016-11-12,5,2907.0
2016-11-13,1,6375.08
2016-11-13,2,72358.8
2016-11-13,3,49767.36
2016-11-13,4,3333.0
2016-11-13,5,3730.66
2016-11-14,1,10507.35
2016-11-14,2,45184.88
2016-11-14,3,50571.84
2016-11-14,4,8925.98
2016-11-14,5,1818.72
2016-11-15,1,10036.8
2016-11-15,2,83610.63
2016-11-15,3,50697.6
2016-11-15,4,8518.16
2016-11-15,5,2641.68
2016-11-16,1,9973.56
2016-11-16,2,74312.64
2016-11-16,3,58846.96
2016-11-16,4,7857.85
2016-11-16,5,2583.24
2016-11-17,1,10183.83
2016-11-17,2,84584.24
2016-11-17,3,52063.56
2016-11-17,4,8746.65
2016-11-17,5,2478.84
2016-11-18,1,12302.86
2016-11-18,2,84727.92
2016-11-18,3,38494.13
2016-11-18,4,10247.09
2016-11-18,5,2837.62
2016-11-19,1,9806.63
2016-11-19,2,89756.26
2016-11-19,3,29484.28
2016-11-19,4,4186.92
2016-11-19,5,3037.58
2016-11-20,1,6964.8
2016-11-20,2,76322.03
2016-11-20,3,48485.15
2016-11-20,4,3949.84
2016-11-20,5,3210.36
2016-11-21,1,10225.28
2016-11-21,2,58862.43
2016-11-21,3,54208.35
2016-11-21,4,8648.5
2016-11-21,5,2202.87
2016-11-22,1,10283.64
2016-11-22,2,81906.2
2016-11-22,3,56211.8
2016-11-22,4,9046.57
2016-11-22,5,2465.58
2016-11-23,1,9514.56
2016-11-23,2,72486.8
2016-11-23,3,58149.0
2016-11-23,4,8467.52
2016-11-23,5,2770.2
2016-11-24,1,10666.14
2016-11-24,2,84359.6
2016-11-24,3,51720.68
2016-11-24,4,9321.29
2016-11-24,5,2560.29
2016-11-25,1,12022.52
2016-11-25,2,80777.48
2016-11-25,3,32706.63
2016-11-25,4,9486.0
2016-11-25,5,3037.65
2016-11-26,1,9087.38
2016-11-26,2,89737.72
2016-11-26,3,32631.04
2016-11-26,4,4604.16
2016-11-26,5,2657.1
2016-11-27,1,6929.84
2016-11-27,2,59497.68
2016-11-27,3,27244.75
2016-11-27,4,3950.1
2016-11-27,5,2824.9
2016-11-28,1,6925.66
2016-11-28,2,51865.45
2016-11-28,3,50449.56
2016-11-28,4,3874.36
2016-11-28,5,2208.69
2016-11-29,1,9436.66
2016-11-29,2,53732.16
2016-11-29,3,47476.6
2016-11-29,4,9773.92
2016-11-29,5,1726.74
2016-11-30,1,9702.06
2016-11-30,2,85210.67
2016-11-30,3,55400.61
2016-11-30,4,10111.34
2016-11-30,5,2911.65
2016-12-01,1,10036.18
2016-12-01,2,78525.1
2016-12-01,3,53260.8
2016-12-01,4,9140.04
2016-12-01,5,2935.37
2016-12-02,1,10479.15
2016-12-02,2,88955.2
2016-12-02,3,41844.49
2016-12-02,4,9203.04
2016-12-02,5,2718.91
2016-12-03,1,9099.09
2016-12-03,2,84539.07
2016-12-03,3,34046.14
2016-12-03,4,4529.1
2016-12-03,5,2946.58
2016-12-04,1,6564.72
2016-12-04,2,65578.02
2016-12-04,3,53145.75
2016-12-04,4,4494.92
2016-12-04,5,3841.95
2016-12-05,1,10304.02
2016-12-05,2,62812.8
2016-12-05,3,52238.16
2016-12-05,4,8340.15
2016-12-05,5,2132.75
2016-12-06,1,11397.98
2016-12-06,2,78986.04
2016-12-06,3,59083.89
2016-12-06,4,9454.4
2016-12-06,5,2548.24
2016-12-07,1,10830.24
2016-12-07,2,78379.75
2016-12-07,3,37316.07
2016-12-07,4,9632.4
2016-12-07,5,2863.77
2016-12-08,1,6964.65
2016-12-08,2,82086.72
2016-12-08,3,27218.64
2016-12-08,4,5300.88
2016-12-08,5,2842.8
2016-12-09,1,6829.68
2016-12-09,2,58561.36
2016-12-09,3,32966.4
2016-12-09,4,3358.62
2016-12-09,5,3156.25
2016-12-10,1,8811.99
2016-12-10,2,47189.88
2016-12-10,3,28101.15
2016-12-10,4,4026.24
2016-12-10,5,2059.54
2016-12-11,1,8180.45
2016-12-11,2,56701.19
2016-12-11,3,55090.02
2016-12-11,4,3996.4
2016-12-11,5,1965.54
2016-12-12,1,10548.8
2016-12-12,2,57160.48
2016-12-12,3,55342.93
2016-12-12,4,8973.57
2016-12-12,5,1643.46
2016-12-13,1,9224.84
2016-12-13,2,88793.14
2016-12-13,3,56238.3
2016-12-13,4,9142.42
2016-12-13,5,2549.3
2016-12-14,1,10690.37
2016-12-14,2,70651.4
2016-12-14,3,49741.64
2016-12-14,4,9800.01
2016-12-14,5,2408.77
2016-12-15,1,11617.56
2016-12-15,2,86995.34
2016-12-15,3,55710.06
2016-12-15,4,8978.22
2016-12-15,5,3020.91
2016-12-16,1,11412.45
2016-12-16,2,86388.96
2016-12-16,3,38903.78
2016-12-16,4,10225.28
2016-12-16,5,2915.93
2016-12-17,1,9979.04
2016-12-17,2,82891.3
2016-12-17,3,27450.25
2016-12-17,4,5357.66
2016-12-17,5,3296.64
2016-12-18,1,7787.52
2016-12-18,2,71979.88
2016-12-18,3,51209.75
2016-12-18,4,3875.52
2016-12-18,5,4121.88
2016-12-19,1,11735.76
2016-12-19,2,53068.7
2016-12-19,3,54983.96
2016-12-19,4,8538.96
2016-12-19,5,1847.34
2016-12-20,1,11057.34
2016-12-20,2,79414.02
2016-12-20,3,58125.61
2016-12-20,4,9925.46
2016-12-20,5,2656.8
2016-12-21,1,12658.8
2016-12-21,2,82161.7
2016-12-21,3,54161.66
2016-12-21,4,9526.08
2016-12-21,5,2684.58
2016-12-22,1,11139.0
2016-12-22,2,86456.58
2016-12-22,3,53889.15
2016-12-22,4,9291.08
2016-12-22,5,3345.84
2016-12-23,1,11130.2
2016-12-23,2,82150.62
2016-12-23,3,25262.52
2016-12-23,4,9123.74
2016-12-23,5,3142.47
2016-12-24,1,7232.32
2016-12-24,2,79701.44
2016-12-24,3,20403.6
2016-12-24,4,2888.12
2016-12-24,5,3380.4
2016-12-25,1,7021.83
2016-12-25,2,56640.72
2016-12-25,3,39728.78
2016-12-25,4,2145.6
2016-12-25,5,2805.66
2016-12-26,1,8891.73
2016-12-26,2,48315.96
2016-12-26,3,45632.92
2016-12-26,4,7590.72
2016-12-26,5,1151.15
2016-12-27,1,10004.42
2016-12-27,2,64699.18
2016-12-27,3,50681.15
2016-12-27,4,9509.26
2016-12-27,5,2103.15
2016-12-28,1,11217.73
2016-12-28,2,80913.04
2016-12-28,3,48285.12
2016-12-28,4,8620.43
2016-12-28,5,2198.77
2016-12-29,1,11932.2
2016-12-29,2,74936.76
2016-12-29,3,44668.26
2016-12-29,4,9978.84
2016-12-29,5,2079.35
2016-12-30,1,10743.87
2016-12-30,2,87196.66
2016-12-30,3,20665.92
2016-12-30,4,8292.1
2016-12-30,5,2224.9
2016-12-31,1,6621.48
2016-12-31,2,76732.45
2016-12-31,3,18478.2
2016-12-31,4,2790.81
2016-12-31,5,2385.6
2017-01-01,1,6667.65
2017-01-01,2,49681.45
2017-01-01,3,41823.06
2017-01-01,4,2304.12
2017-01-01,5,1531.95
2017-01-02,1,9890.86
2017-01-02,2,41813.08
2017-01-02,3,42749.26
2017-01-02,4,8104.76
2017-01-02,5,803.33
2017-01-03,1,8592.22
2017-01-03,2,75204.72
2017-01-03,3,41549.2
2017-01-03,4,8568.49
2017-01-03,5,1284.78
2017-01-04,1,9561.67
2017-01-04,2,65832.84
2017-01-04,3,44795.52
2017-01-04,4,8591.3
2017-01-04,5,1676.16
2017-01-05,1,10506.72
2017-01-05,2,77511.6
2017-01-05,3,47044.4
2017-01-05,4,7963.85
2017-01-05,5,2012.85
2017-01-06,1,10183.68
2017-01-06,2,73815.39
2017-01-06,3,29943.94
2017-01-06,4,8872.44
2017-01-06,5,2036.21
2017-01-07,1,7189.28
2017-01-07,2,80478.3
2017-01-07,3,20855.38
2017-01-07,4,4141.29
2017-01-07,5,1897.15
2017-01-08,1,6104.7
2017-01-08,2,60296.64
2017-01-08,3,45150.56
2017-01-08,4,3320.46
2017-01-08,5,1615.86
2017-01-09,1,8737.3
2017-01-09,2,42501.69
2017-01-09,3,45324.54
2017-01-09,4,8001.6
2017-01-09,5,1000.45
2017-01-10,1,9847.44
2017-01-10,2,76552.56
2017-01-10,3,41411.97
2017-01-10,4,8503.74
2017-01-10,5,1669.53
2017-01-11,1,9063.36
2017-01-11,2,70141.54
2017-01-11,3,48670.02
2017-01-11,4,7979.66
2017-01-11,5,1981.62
2017-01-12,1,9585.18
2017-01-12,2,67383.56
2017-01-12,3,49371.94
2017-01-12,4,8373.04
2017-01-12,5,1970.51
2017-01-13,1,9698.02
2017-01-13,2,74572.74
2017-01-13,3,34038.84
2017-01-13,4,8553.6
2017-01-13,5,2025.45
2017-01-14,1,7037.31
2017-01-14,2,73474.9
2017-01-14,3,24105.3
2017-01-14,4,4033.28
2017-01-14,5,1998.88
2017-01-15,1,6187.26
2017-01-15,2,59225.32
2017-01-15,3,42194.88
2017-01-15,4,3377.32
2017-01-15,5,1429.64
2017-01-16,1,9599.22
2017-01-16,2,45214.29
2017-01-16,3,40910.7
2017-01-16,4,9239.4
2017-01-16,5,927.36
2017-01-17,1,8736.96
2017-01-17,2,58944.06
2017-01-17,3,42415.19
2017-01-17,4,8597.41
2017-01-17,5,1480.5
2017-01-18,1,9732.61
2017-01-18,2,67629.55
2017-01-18,3,46792.9
2017-01-18,4,9078.61
2017-01-18,5,1977.26
2017-01-19,1,9979.36
2017-01-19,2,71204.76
2017-01-19,3,42707.25
2017-01-19,4,8102.64
2017-01-19,5,1757.76
2017-01-20,1,8571.64
2017-01-20,2,54879.6
2017-01-20,3,27995.22
2017-01-20,4,8157.03
2017-01-20,5,1866.75
2017-01-21,1,6888.96
2017-01-21,2,79408.84
2017-01-21,3,24636.22
2017-01-21,4,4033.26
2017-01-21,5,1877.72
2017-01-22,1,6227.38
2017-01-22,2,55933.02
2017-01-22,3,46929.24
2017-01-22,4,3378.51
2017-01-22,5,1664.92
2017-01-23,1,10059.92
2017-01-23,2,50448.36
2017-01-23,3,45039.24
2017-01-23,4,8619.0
2017-01-23,5,1052.45
2017-01-24,1,8517.1
2017-01-24,2,77702.1
2017-01-24,3,48115.87
2017-01-24,4,8017.1
2017-01-24,5,1436.68
2017-01-25,1,10006.4
2017-01-25,2,66820.32
2017-01-25,3,41790.48
2017-01-25,4,8979.6
2017-01-25,5,1525.16
2017-01-26,1,10119.75
2017-01-26,2,66262.08
2017-01-26,3,48114.46
2017-01-26,4,7925.14
2017-01-26,5,1721.72
2017-01-27,1,9887.9
2017-01-27,2,75102.45
2017-01-27,3,26270.64
2017-01-27,4,9166.69
2017-01-27,5,1793.61
2017-01-28,1,7070.85
2017-01-28,2,69377.49
2017-01-28,3,24518.02
2017-01-28,4,4010.16
2017-01-28,5,1994.72
2017-01-29,1,5540.08
2017-01-29,2,62230.13
2017-01-29,3,49506.71
2017-01-29,4,3536.28
2017-01-29,5,1511.25
2017-01-30,1,10785.6
2017-01-30,2,51612.75
2017-01-30,3,42713.9
2017-01-30,4,9198.0
2017-01-30,5,1132.88
2017-01-31,1,9107.66
2017-01-31,2,79113.24
2017-01-31,3,46118.16
2017-01-31,4,9319.7
2017-01-31,5,1933.49
2017-02-01,1,10204.21
2017-02-01,2,68867.52
2017-02-01,3,46915.02
2017-02-01,4,8213.72
2017-02-01,5,2132.11
2017-02-02,1,9911.72
2017-02-02,2,77318.85
2017-02-02,3,48070.44
2017-02-02,4,8425.55
2017-02-02,5,2076.62
2017-02-03,1,9668.34
